,Station,Longitude,Latitude,Ref. value,Plot Color
865,ERIE INTL AP,-80.1825,42.08,-0.002812095,No Color
557,ESCALANTE,-111.5978,37.7686,-0.001857815,No Color
631,ESKRIDGE,-96.1058,38.8592,0.001184105,Darkest Blue
332,ESTACADA 2 SE,-122.3186,45.2689,-0.001175961,No Color
1003,ESTANCIA 4N,-106.0344,34.8242,0.001770341,Darkest Blue
626,ESTHERVILLE 4E,-94.7472,43.4036,-0.000257639,No Color
438,EUGENE MAHLON SWEET AP,-123.2206,44.1278,-0.000178181,No Color
2569,EUPORA 2 E,-89.2358,33.5628,0.000597039,Dark Blue
2373,EUREKA 1E,-96.2644,37.8253,0.000232802,No Color
1469,EUREKA WFO WOODLEY ISLAND,-124.1603,40.8097,-0.000476031,No Color
80,EVANSTON 1 E,-110.9508,41.265,-0.001321885,No Color
1797,EVANSVILLE MUSEUM,-87.5783,37.9647,-0.002295473,No Color
1375,EVANSVILLE REGIONAL AP,-87.5206,38.0442,-0.001517658,No Color
2573,EVENING SHADE 1 NNE,-91.6169,36.0717,0.000490772,Dark Blue
131,EVERETT,-122.195,47.9753,-0.000797122,No Color
371,EVERGLADES,-81.3897,25.8489,-0.000657868,No Color
1693,EWING,-98.3417,42.2611,-0.000206756,No Color
127,FAIRBANKS INTL AP,-147.8761,64.8039,-0.001816065,No Color
1416,FAIRBURY 5S,-97.1669,40.0739,-0.00153503,No Color
864,FAIRFIELD,-112.0944,40.2703,-0.000660489,No Color
1963,FAIRFIELD RADIO WFIW,-88.3264,38.3806,-0.000963105,No Color
2258,FAIRHOPE 2 NE,-87.8808,30.5467,0.000241427,No Color
2159,FAIRMONT,-80.1333,39.4667,-0.000827325,No Color
2549,FALFURRIAS,-98.1203,27.1353,-0.000359987,No Color
601,FALLON EXP STN,-118.7811,39.4572,-0.001045539,No Color
2075,FALLON NAAS,-118.7167,39.4167,-0.001802377,No Color
2706,FALLS CITY 2 SSW,-123.4525,44.8358,0.007117556,Darkest Blue
1364,FALLS CITY BRENNER FLD,-95.5919,40.0803,-0.000638611,No Color
765,FALLS VILLAGE,-73.3667,41.95,-0.001902328,No Color
1090,FARGO HECTOR INTL AP,-96.8111,46.9253,-0.001980714,No Color
2661,FARMINGTON RGNL AP,-108.2292,36.7436,-0.001346755,No Color
1791,FARMLAND 5 NNW,-85.1483,40.2539,-0.002806309,No Color
1591,FARMVILLE 2 N,-78.3864,37.3264,-0.00053321,No Color
53,FARSON 5N,-109.4453,42.1867,0.000681024,Darkest Blue
2486,FAULKTON 1 NW,-99.1342,45.0364,0.000341832,Dark Blue
2133,FAYETTEVILLE DRAKE FLD,-94.1694,36.0097,-0.000323812,No Color
2203,FAYETTEVILLE EXP STN,-94.1744,36.1006,-0.000147964,No Color
1977,FAYETTEVILLE PWC,-78.8583,35.0583,-0.00106691,No Color
1802,FAYETTEVILLE WTP,-86.5411,35.15,-0.003257224,No Color
2087,FEDERAL POINT,-81.5389,29.755,0.000221641,No Color
150,FENN RS,-115.5356,46.0931,-0.002023184,No Color
1498,FERGUS FALLS,-96.1172,46.2919,-0.001697581,No Color
485,FERN RIDGE-VENETA,-123.3703,44.0494,0.000130298,No Color
819,FERNANDINA BEACH,-81.4525,30.6669,-0.000253904,No Color
293,FERRON,-111.1325,39.0875,-0.002828801,No Color
1323,FILLMORE,-112.3278,38.9664,0.000725545,Darkest Blue
803,FINDLAY AP,-83.6686,41.0136,-0.001856535,No Color
2166,FINDLAY WPCC,-83.6622,41.0461,-0.001870949,No Color
969,FIRST CONNECTICUT LAKE,-71.2906,45.09,-0.002047692,No Color
370,FIVE POINTS 5 SSW,-120.1561,36.3642,-0.000415292,No Color
510,FLAGLER 1S,-103.0614,39.2814,-0.000894262,No Color
374,FLAGSTAFF PULLIAM AP,-111.6664,35.1442,-0.000854302,No Color
314,FLAMING GORGE,-109.4117,40.9317,-0.002565952,No Color
772,FLANDREAU,-96.5928,44.0517,-0.000280599,No Color
2357,FLATONIA 4SE,-97.0644,29.6339,4.11E-05,No Color
906,FLATWILLOW 4 ENE,-108.3133,46.8511,-0.001277043,No Color
1262,FLEMINGTON 5 NNW,-74.8831,40.5631,-0.001793397,No Color
2195,FLETCHER 3 W,-82.5575,35.4267,-0.000472885,No Color
834,FLINT BISHOP INTL AP,-83.7494,42.9667,-0.001205474,No Color
2256,FLORENCE 8 NE,-79.74,34.2933,-0.001660741,No Color
1946,FLORENCE RGNL AP,-79.7239,34.1853,-0.000887327,No Color
2429,FLOYDADA,-101.3339,33.985,-0.001013013,No Color
2577,FOLKSTON 9 SW,-82.1278,30.74,-0.000482553,No Color
1018,FOLLETT,-100.1369,36.4328,-0.000404356,No Color
1529,FOND DU LAC,-88.4533,43.7953,-0.000505957,No Color
2241,FORD CITY 4 S DAM,-79.5144,40.7131,-0.002297663,No Color
2649,FORDYCE,-92.3989,33.8228,0.000681906,Darkest Blue
1399,FOREST CITY 2 NNE,-93.6306,43.2844,0.000147469,No Color
257,FOREST GROVE,-123.1025,45.5247,-0.000733103,No Color
1727,FOREST LAKE 5NE,-92.9125,45.3397,-0.003568089,No Color
610,FORESTBURG 4 NNE,-98.0833,44.0686,-0.000811414,No Color
774,FORKS 1 E,-124.3539,47.9558,0.000110094,No Color
768,FORMAN 5 SSE,-97.595,46.0333,-0.000995066,No Color
333,FOSSIL,-120.2175,44.9983,-0.001963881,No Color
1045,FOWLERTON,NA,NA,-1.79E-05,No Color
646,FOXHOLM 7 N,-101.5697,48.4583,-0.000786822,No Color
1155,FRANKFORT 2NE,-86.21,44.6481,-0.00304741,No Color
1379,FRANKFORT DISPOSAL PLT,-86.5067,40.2986,-0.001265829,No Color
1053,FRANKLIN 3 NW,-91.5442,29.8233,7.68E-05,No Color
1809,FRANKLIN SEWAGE PLT,-86.8686,35.9417,-9.71E-05,No Color
981,FRANKLINVILLE,-78.4633,42.3297,-0.00084289,No Color
1513,FREDERICKSBURG,-98.9089,30.2392,-9.51E-05,No Color
1014,FREEDOM,-99.1128,36.7647,0.000887467,Darkest Blue
1228,FREEHOLD-MARLBORO,-74.2511,40.3142,-0.002283195,No Color
1932,FREEPORT 2 NW,-95.3808,28.9844,-0.001031421,No Color
2128,FREMONT,-83.1189,41.3331,-0.001913402,No Color
113,FRESNO YOSEMITE INTL AP,-119.7194,36.78,-0.000815624,No Color
204,FRIANT GOVERNMENT CAMP,-119.7072,36.9969,-0.000766472,No Color
1890,FT ASSINNIBOINE,-109.8014,48.4983,-1.78E-05,No Color
1459,FT ATKINSON,-88.8589,42.905,-0.000736981,No Color
929,FT BENTON,-110.6608,47.8306,9.03E-05,No Color
1261,FT BIDWELL,-120.1575,41.8714,4.34E-05,No Color
1812,FT BRAGG 5 N,-123.7567,39.5092,0.0012244,Darkest Blue
317,FT COLLINS,-105.1314,40.6147,-0.002046825,No Color
612,FT DODGE 5NNW,-94.2006,42.5836,-0.000368196,No Color
1989,FT DUCHESNE,-109.8611,40.2842,-0.000592078,No Color
2466,FT GIBSON DAM,-95.2333,35.8667,-0.001888987,No Color
1311,FT HALL 1 NNE,-112.4133,43.0428,0.000148047,No Color
994,FT KENT,-68.6136,47.2386,-0.000297568,No Color
478,FT LAUDERDALE,-80.2011,26.1019,-0.001199708,No Color
1350,FT LEWIS,-108.0514,37.2308,-0.000151037,No Color
1828,FT MADISON,-91.3339,40.6222,-0.001977795,No Color
1410,FT MEADE,-103.4775,44.41,-0.000210984,No Color
454,FT MORGAN,-103.8156,40.26,-0.001038347,No Color
331,FT MYERS PAGE FLD AP,-81.8614,26.585,-0.000159619,No Color
757,FT PECK PWR PLT,-106.4117,48.0119,-0.00197972,No Color
2182,FT PIERCE,-80.3508,27.4419,-0.000726512,No Color
1597,FT ROBINSON,-103.4617,42.6656,-0.001209561,No Color
2382,FT SCOTT,-94.7086,37.8428,7.39E-05,No Color
2117,FT SMITH RGNL AP,-94.3625,35.3331,-0.00135182,No Color
1186,FT STOCKTON,-102.9153,30.9072,-0.000921967,No Color
596,FT VALLEY,-111.7428,35.2681,-0.001124839,No Color
946,FT WAYNE INTL AP,-85.2064,40.9706,-0.000860351,No Color
2654,FT WORTH NAS,-97.45,32.7667,-0.002768026,No Color
770,FULLERTON 1 ESE,-98.4,46.1581,-0.001638403,No Color
2295,FULTON 3 W,-88.4569,34.2614,0.000269162,Dark Blue
1799,FULTON L&D #13,-90.1544,41.8978,-0.000919604,No Color
2245,GADSDEN,-85.9878,34.0219,-0.00131049,No Color
2004,GAGE AP,-99.7689,36.2967,-0.000823545,No Color
2286,GAINESVILLE LOCK,-88.1342,32.8347,-0.001633732,No Color
2148,GALAX RADIO WBRF,-80.9139,36.6633,-5.83E-05,No Color
1547,GALLIPOLIS,-82.1822,38.8203,-0.001104337,No Color
2385,GANADO,-109.5661,35.7164,-0.002249835,No Color
1361,GARDEN CITY EXP STA,-100.8122,37.9931,-0.001864378,No Color
1234,GARDEN CITY RGNL AP,-100.7247,37.9272,-0.000472362,No Color
24,GARDEN VALLEY,-115.9694,44.1011,0.000245481,No Color
2463,GARNETT 1 E,-95.2178,38.28,-0.00052586,No Color
2072,GASCON,-105.4481,35.8917,-0.000167645,No Color
2200,GASSAWAY,-80.7672,38.665,-0.00075158,No Color
2124,GASTONIA,-81.1433,35.2656,-4.15E-06,No Color
970,GATE,-100.0569,36.85,0.000527702,Dark Blue
2439,GATESVILLE,-97.7019,31.4144,-0.000965522,No Color
2074,GATEWAY,-108.9722,38.6825,-0.000984747,No Color
2183,GATLINBURG 2 SW,-83.5369,35.6878,-0.001275061,No Color
684,GAYLORD,-94.2208,44.5564,-0.000784368,No Color
1608,GENEVA,-97.5964,40.5314,-0.000985678,No Color
1630,GENOA 2 W,-97.7644,41.4514,-0.000702994,No Color
1479,GENOA DAM 8,-91.2294,43.5706,-0.002284973,No Color
2650,GERLACH,-119.3514,40.655,-0.001968127,No Color
1487,GERMANTOWN,-88.1222,43.2389,-0.002190799,No Color
832,GETTYSBURG,-99.9403,45.0194,-0.000593205,No Color
1839,GIBSON DAM,-112.7536,47.6017,0.000464511,Dark Blue
193,GILA BEND,-112.7131,32.9481,-0.001323896,No Color
287,GILA HOT SPRINGS,-108.2075,33.1975,-0.000606951,No Color
1338,GILBERT,-92.7147,35.9914,-0.000382693,No Color
1909,GILDFORD,-110.3022,48.5653,-0.000250263,No Color
1564,GILLETTE 4SE,-105.4919,44.2644,-0.002311969,No Color
2105,GLAD VALLEY 2 W,-101.81,45.4178,0.00054339,Dark Blue
1169,GLADWIN,-84.4908,43.9758,-0.000326959,No Color
2702,GLASGOW #2,-106.6383,48.1925,-0.000282022,No Color
926,GLASGOW INTL AP,-106.6213,48.2138,-0.00078496,No Color
1654,GLEN ST MARY 1 W,-82.1856,30.2717,0.000391327,Dark Blue
175,GLENBROOK,-119.9411,39.0753,-0.001400329,No Color
1387,GLENDIVE,-104.7183,47.1064,-0.001106339,No Color
28,GLENNVILLE,-118.7006,35.7269,-0.000285798,No Color
912,GLENNVILLE 3NW,-81.9522,31.9881,0.0003198,Dark Blue
1377,GLENROCK 5 ESE,-105.7878,42.8267,0.000395274,Dark Blue
928,GLENS FALLS AP,-73.6167,43.35,-0.001559287,No Color
1193,GLENS FALLS FARM,-73.6781,43.3247,-0.001968669,No Color
1994,GLENVILLE,-80.8325,38.9339,-0.002382958,No Color
2666,GLENWOOD 2 WNW,-95.4392,45.6583,-0.002040705,No Color
1955,GLENWOOD SPGS #2,-107.3172,39.5181,-0.000235534,No Color
2489,GOLD BEACH RS,-124.4242,42.4036,-8.60E-05,No Color
1865,GOLDBUTTE 7 N,-111.3994,48.9761,4.14E-05,No Color
2636,GOLDENDALE,-120.8428,45.8081,-0.001071898,No Color
2323,GOLIAD,-97.385,28.6617,-0.000260972,No Color
1586,GOODLAND,-101.7,39.3669,-0.000945404,No Color
2002,GOODWELL RSCH STN,-101.6181,36.5914,-0.001189276,No Color
1515,GORDON,-91.8047,46.245,-0.000814106,No Color
2637,GORDON 6N,-102.2036,42.8947,0.000676436,Darkest Blue
1372,GOSHEN 3SW,-85.8825,41.5575,-4.51E-05,No Color
1583,GOTHENBURG,-100.1514,40.9394,-0.000651926,No Color
809,GOUVERNEUR 3 NW,-75.5122,44.3539,-0.000657737,No Color
568,GOVERNMENT CAMP,-121.7417,45.3014,-0.000656173,No Color
493,GRACE,-111.7275,42.5872,-0.002745495,No Color
2416,GRAHAM,-98.5669,33.1203,-0.001083974,No Color
2578,GRAN QUIVIRA NATL MON,-106.0931,34.2594,-0.001523635,No Color
2091,GRAND COTEAU,-92.0442,30.4183,-0.000352891,No Color
627,GRAND FORKS INTL AP,-97.1839,47.9428,-0.001407274,No Color
1648,GRAND FORKS UNIV NWS,-97.0981,47.9217,-0.001341519,No Color
1657,GRAND ISLAND AP,-98.3136,40.9611,-0.001017368,No Color
1861,GRAND JUNCTION WALKER FLD,-108.54,39.1342,8.47E-05,No Color
534,GRAND LAKE 1 NW,-105.8322,40.2669,-0.000842358,No Color
842,GRAND LAKE 6 SSW,-105.8667,40.185,-0.00152486,No Color
699,GRAND MEADOW,-92.5644,43.7047,-0.001353625,No Color
2613,GRAND PORTAGE,-89.6908,47.9711,-0.001368067,No Color
1715,GRAND RPDS FOREST LAB,-93.4975,47.2436,-0.001833911,No Color
1722,GRANDFATHER MTN,-81.8311,36.0956,-0.001677886,No Color
56,GRANGEVILLE,-116.1175,45.9414,-0.000689805,No Color
18,GRANT GROVE,-118.9631,36.7394,-0.003447698,No Color
2073,GRANTS MILAN MUNI AP,-107.8992,35.1664,-0.00104759,No Color
394,GRANTS PASS,-123.3236,42.4244,0.000417424,Dark Blue
1736,GRANTSBURG,-92.6886,45.7728,-0.002198646,No Color
2125,GRANTSVILLE 1ESE,-81.0844,38.91,-0.000649909,No Color
2547,GRAPEVINE DAM,-97.0553,32.9506,-0.001673187,No Color
512,GRASS RANGE,-108.8031,47.0258,-0.001047698,No Color
101,GRATON,-122.8647,38.4306,-0.000205036,No Color
1401,GRAVETTE,-94.4481,36.4261,-0.001235977,No Color
742,GRAYLAND,NA,NA,-0.000675083,No Color
950,GREAT BEND,-98.7803,38.3758,-0.000312832,No Color
2714,GREAT FALLS 16ST,-111.2781,47.4883,0.002832836,Darkest Blue
763,GREAT FALLS INTL AP,-111.3822,47.4733,-0.000148894,No Color
1720,GREAT SAND DUNES NM,-105.5119,37.7333,-0.000262186,No Color
2483,GREELEY,-98.5331,41.5461,0.000631224,Dark Blue
1074,GREEN BAY,-88.1111,44.4983,-0.002038085,No Color
488,GREEN RIVER,-109.4703,41.5167,-0.003651687,No Color
1790,GREENCASTLE 1 W,-86.8767,39.6439,-0.00104086,No Color
1342,GREENEVILLE EXP STN,-82.8436,36.1056,-0.000154317,No Color
2303,GREENPORT PWR HOUSE,-72.3731,41.1019,-0.001490449,No Color
1678,GREENSBORO WTP,-79.8047,36.0811,-0.001876159,No Color
1195,GREENVILLE KGVL RADIO,-96.0983,33.1678,-0.00103884,No Color
1524,GREENVILLE WTP,-84.65,40.1,-0.00177287,No Color
565,GREENWOOD LEFLORE AP,-90.0867,33.4964,-0.000484058,No Color
1638,GREGORY,-99.4339,43.2356,-6.82E-05,No Color
2290,GRENADA,-89.8136,33.7608,0.000734283,Darkest Blue
2409,GRENVILLE,-103.6192,36.5939,-0.001454306,No Color
1882,GRIGGSVILLE,-90.7086,39.7378,-0.002760796,No Color
1907,GRINNELL 3 SW,-92.7489,41.7203,-0.001456047,No Color
432,GRIZZLY,-120.9389,44.5175,0.000144331,No Color
1135,GROSSE POINTE FARMS,-82.8892,42.4078,-0.001833289,No Color
1,GROUSE,-113.5472,43.7186,-0.001406987,No Color
621,GRUNDY CTR,-92.7594,42.3647,-0.001555038,No Color
2500,GUAM INTL AP,144.7961,13.4836,-8.46E-05,No Color
2568,GUAYAMA 2E,-66.0875,17.9783,0.000316587,Dark Blue
1043,GULKANA AP,-145.4589,62.1592,-0.001985295,No Color
1748,GULL LAKE DAM,-94.3608,46.4119,-0.000869467,No Color
1674,GULL LK BIOLOGICAL STN,-85.3828,42.3833,-0.001093484,No Color
86,GUNNISON 3SW,-106.9672,38.5253,-0.000779287,No Color
2553,GUNTERSVILLE,-86.3297,34.3344,0.00032436,Dark Blue
2597,GURABO SUBSTN,-65.9922,18.2583,-8.79E-05,No Color
1192,GUSTAVUS,-135.7089,58.4111,0.001510064,Darkest Blue
2363,GUTHRIE 5S,-97.395,35.8161,0.00082845,Darkest Blue
777,GUTHRIE CTR,-94.4972,41.6686,-0.000422622,No Color
1509,GUTTENBERG L&D 10,-91.0958,42.7858,-0.002225133,No Color
2080,HACHITA,-108.3247,31.9175,-0.000465343,No Color
2582,HACKBERRY 8 SSW,-93.4019,29.8894,-0.001519772,No Color
1676,HAIWEE,-117.9528,36.1389,-0.003169904,No Color
875,HALE LOUD DAM,-83.7217,44.4633,-0.001325372,No Color
743,HALEAKALA RS 338,NA,NA,-0.000699272,No Color
2266,HALEYVILLE,-87.6353,34.2314,-0.002305202,No Color
447,HALF MOON BAY,-122.4433,37.4725,0.000212615,No Color
225,HALFWAY,-117.1094,44.8772,-0.001970529,No Color
2535,HALLETTSVILLE 2 N,-96.9397,29.4706,-9.20E-05,No Color
1550,HALLOCK,-96.9406,48.7714,-0.000596706,No Color
2699,HAMBURG,-75.9914,40.5511,-0.003211878,No Color
2468,HAMER 4 NW,-112.2642,43.9664,-0.001336109,No Color
1356,HAMILTON 2W,-94.0347,39.7425,-0.000349779,No Color
1873,HAMLET,-79.6922,34.8872,-0.000868586,No Color
1677,HAMLIN,-82.1114,38.2794,-0.002545069,No Color
1218,HAMMONTON 1 NE,-74.8072,39.6442,-0.001633628,No Color
2548,HANA AP 355,-156.0153,20.7947,3.43E-05,No Color
715,HANCOCK EXP FARM,-89.5358,44.1186,-0.002011366,No Color
1536,HANCOCK HOUGHTON CO AP,-88.4889,47.1686,-0.002440183,No Color
188,HANFORD 1 S,-119.6369,36.3158,-0.000431925,No Color
1640,HANNIBAL WTR WKS,-91.3719,39.7233,-0.001458629,No Color
103,HAPPY CAMP RS,NA,NA,0.002452804,Darkest Blue
895,HARBOR BEACH 1 SSE,-82.6428,43.8322,-0.000292942,No Color
1447,HARDIN,-107.6092,45.7317,-0.002501519,No Color
2368,HARLAN 1ESE,-95.2875,41.6403,0.000238758,No Color
1025,HARLINGEN,-97.6728,26.2028,-0.001027167,No Color
553,HARLOWTON,-109.8311,46.4328,-0.001732447,No Color
1352,HARRISBURG,-88.5244,37.7408,0.000136315,No Color
1315,HARRISBURG CPTL CY AP,-76.8514,40.2172,-0.001756987,No Color
2237,HARRISON BOONE CO AP,-93.1567,36.2667,-0.000958003,No Color
511,HART 3 WSW,-86.4239,43.6747,-0.000102045,No Color
115,HART MTN REFUGE,-119.6556,42.5483,-0.000830491,No Color
920,HARTFORD 2 W,-88.4114,43.3311,-0.000321147,No Color
806,HARTFORD BRADLEY INTL AP,-72.6825,41.9381,-0.001484673,No Color
1233,HARTFORD BRAINARD FLD,-72.6506,41.7361,-0.002333718,No Color
1153,HARTFORD CITY 4 ESE,-85.2892,40.4356,-0.00313939,No Color
613,HARTINGTON,-97.2608,42.6167,2.26E-05,No Color
145,HARTLINE,-119.1111,47.6856,-0.001335425,No Color
2190,HARTWELL,-82.93,34.3519,0.001146014,Darkest Blue
2380,HASKELL,-99.7456,33.1578,-0.000953031,No Color
2572,HASTINGS 4N,-98.3836,40.6472,5.77E-05,No Color
146,HAT CREEK,-121.5433,40.9317,-0.000622785,No Color
2301,HATTIESBURG 5SW,-89.3392,31.2547,-0.001104352,No Color
62,HATTON 9 SE,NA,NA,-0.00038829,No Color
75,HAUGAN 1 W,-115.4225,47.3889,0.000749198,Darkest Blue
1009,HAVERHILL,-71.0603,42.7594,-0.000167342,No Color
410,HAWAII VOL NP HQ 54,-155.2561,19.4297,-0.000185229,No Color
641,HAWARDEN,-96.485,43.0031,0.000389727,Dark Blue
1906,HAWKINSVILLE,-83.4681,32.2842,0.000912589,Darkest Blue
755,HAWLEY 1 E,-75.1653,41.4764,-0.000995155,No Color
45,HAYDEN,-107.2547,40.4928,-0.001505044,No Color
1662,HAYES CENTER 1NW,-101.0344,40.5233,-0.001906504,No Color
66,HAYFIELD PUMPING PLT,-115.6289,33.7044,-0.000885343,No Color
1324,HAYS 1 S,-99.3358,38.8586,-0.000968194,No Color
2242,HEADLAND,-85.3397,31.3625,-0.000794205,No Color
34,HEADWORKS PORTLAND WTR,-122.1547,45.4486,-0.000666343,No Color
1182,HEALDTON 3 E,-97.4203,34.2333,-7.28E-05,No Color
524,HEBER BLACK MESA RS,-110.5581,34.3925,-0.001313864,No Color
295,HEBGEN DAM,-111.3392,44.8667,-0.000930118,No Color
1796,HEFLIN,-85.6006,33.6483,-0.000417312,No Color
2033,HELEN,-83.7261,34.6997,-0.000219744,No Color
1017,HELENA 1 SSE,-98.2661,36.5381,-0.001381088,No Color
841,HELENA RGNL AP,-111.9636,46.6056,-0.002214443,No Color
1154,HEMLOCK,-77.6083,42.7742,-0.001278433,No Color
2383,HENDERSON,-94.7964,32.1808,-0.001054887,No Color
1649,HENDERSON 2 NNW,-78.4119,36.3481,-0.000264399,No Color
2292,HENDERSON 8 SSW,-87.6456,37.7558,-0.001271866,No Color
1998,HENDERSONVILLE 1 NE,-82.4492,35.3297,-0.000855085,No Color
230,HENSHAW DAM,-116.7614,33.2372,-0.000277464,No Color
408,HEPPNER,-119.5639,45.3653,-0.001544863,No Color
2395,HEREFORD,-102.4003,34.8172,-0.000875274,No Color
1006,HERINGTON,-96.9494,38.6656,0.001098868,Darkest Blue
558,HERMISTON 1 SE,-119.2636,45.8289,-0.00147104,No Color
2,HERMIT 7 ESE,-107.1097,37.7717,-0.000404539,No Color
2212,HERNANDO,-90.0103,34.8039,-0.001894807,No Color
886,HERON 2 NW,-116.0014,48.08,-0.001422157,No Color
474,HESPERIA 4 WNW,-86.1056,43.5908,-0.000345384,No Color
352,HIALEAH,-80.2858,25.8175,-0.002970958,No Color
528,HICKORY FAA AP,-81.3819,35.7425,-0.001212426,No Color
1423,HICKORY FLAT,-89.1911,34.6189,0.001871581,Darkest Blue
1776,HIGH POINT,-79.9722,35.9672,-0.001760766,No Color
1149,HIGH SPRINGS,-82.5972,29.8286,-0.000244885,No Color
2524,HIGHLANDS,-83.1983,35.0567,0.000285337,Dark Blue
1688,HIGHMORE 1 W,-99.455,44.5222,-0.000719337,No Color
1221,HIGHTSTOWN 2 W,-74.5642,40.265,-0.001077866,No Color
1593,HILL CITY MUNI AP,-99.8297,39.3756,-0.000596963,No Color
648,HILLSBORO 3 N,-97.0664,47.4389,-0.000828768,No Color
915,HILLSDALE,-84.6411,41.9353,-6.34E-05,No Color
813,HILO INTL AP,-155.0531,19.7192,6.91E-05,No Color
143,HIRAM,-81.0133,41.3072,2.40E-05,No Color
2369,HOBART MUNI AP,-99.0525,34.9894,-0.001183224,No Color
2426,HOBBS,-103.1314,32.7264,-0.000101715,No Color
1755,HOGSETT R.C. BYRD DAM,-82.1836,38.6844,-0.002385432,No Color
656,HOLCOMBE,-91.1269,45.2236,-0.000523908,No Color
1559,HOLDREGE,-99.3803,40.4517,0.000342452,Dark Blue
1971,HOLLAND 1 E,-76.7683,36.6831,-0.001250487,No Color
870,HOLLAND WTP,-86.205,42.7989,-0.001719661,No Color
1253,HOLLY,-102.1317,38.0517,-0.001213709,No Color
2109,HOLTER DAM,-112.0122,46.9914,-0.00113546,No Color
2372,HOLTON,-95.755,39.4578,-0.001066687,No Color
1959,HOMER 1N,-93.0625,32.81,0.000202472,No Color
8,HOMER AP,-151.4908,59.6419,-0.002954414,No Color
2257,HOMERVILLE 5 N,-82.8003,31.0767,0.000490784,Dark Blue
2655,HONDO,-99.1383,29.3364,-4.77E-05,No Color
891,HONOLULU INTL AP,-157.9294,21.3239,1.01E-05,No Color
214,HOOD RIVER EXP STN,-121.5175,45.6847,-0.001409772,No Color
1247,HOOKER,-101.2103,36.865,-0.000489522,No Color
1942,HOOPESTON,-87.685,40.4664,-0.001897704,No Color
2135,HOPE 3 NE,-93.5561,33.7089,-0.000891384,No Color
1855,HOPKINSVILLE,-87.5206,36.8492,-0.001256798,No Color
1476,HOQUIAM BOWERMAN AP,-123.9303,46.9728,-0.001149352,No Color
2436,HORDS CREEK DAM,-99.5606,31.8456,-0.000538754,No Color
1298,HORTON,-95.52,39.6678,-0.000614547,No Color
1629,HOT SPRINGS,-79.8317,37.9969,-0.001079623,No Color
2330,HOT SPRINGS 1 NNE,-93.0486,34.5128,-0.000544596,No Color
576,HOUGHTON LAKE 6 WSW,-84.8922,44.3119,-0.001240878,No Color
1024,HOULTON INTL AP,-67.7928,46.1236,-0.001448432,No Color
1081,HOUMA,-90.8161,29.6408,0.000790778,Darkest Blue
1048,HOUSTON HOBBY AP,-95.2819,29.6381,-0.00102209,No Color
1974,HOVENWEEP NM,-109.075,37.3858,-0.001619133,No Color
1668,HOWARD,-97.5242,44.0122,-0.00024403,No Color
1768,HOXIE,-100.4397,39.3533,0.00099957,Darkest Blue
1231,HUDSON COR.FACILITY,-73.8,42.25,-0.002193999,No Color
2101,HUGOTON,-101.34,37.1639,-0.000390624,No Color
1138,HULAH DAM,-96.1,36.9167,-0.001254141,No Color
2659,HULETT,-104.6028,44.6856,0.000464604,Dark Blue
536,HUNGRY HORSE DAM,-114.0217,48.3425,-0.001915503,No Color
236,HUNTINGTON,-117.255,44.3564,4.48E-05,No Color
340,HUNTLEY EXP STN,-108.2444,45.9228,-0.00093211,No Color
1714,HUNTSVILLE INTL AP,-86.7861,34.6439,-0.001881081,No Color
1131,HURON RGNL AP,-98.2231,44.3981,-0.001250731,No Color
1519,HUTCHINSON 10 SW,-98.0297,37.9311,0.000812293,Darkest Blue
1827,HYSHAM,-107.2278,46.2942,-0.00053345,No Color
750,HYSHAM 25 SSE,-107.1375,45.9353,0.000258272,Dark Blue
2541,IBAPAH,-113.9886,40.0378,-0.002092708,No Color
14,ICE HARBOR DAM,-118.8786,46.2447,-0.001756588,No Color
2038,IDABEL,-94.8278,33.9336,0.000115941,No Color
21,IDAHO CITY,-115.8319,43.8383,0.000588687,Dark Blue
1288,IDAHO FALLS - KIFI,-112.0125,43.5139,-0.001675777,No Color
1408,IDAHO FALLS 46 W,-112.9422,43.5317,-0.000501316,No Color
1318,IDAHO FALLS FANNING FLD,-112.0672,43.5164,-0.001619539,No Color
151,IDYLLWILD FIRE DEPT,-116.7067,33.7572,-0.001585406,No Color
409,ILIAMNA AP,-154.9089,59.7494,-0.002723478,No Color
243,IMLAY,-118.1631,40.6564,0.003076995,Darkest Blue
422,IMPERIAL BEACH REAM FLD NAS,-117.1167,32.5667,-0.000338942,No Color
2647,IMPERIAL MUNI AP,-101.62,40.51,-0.000698316,No Color
2287,INDEPENDENCE 1W,-89.8214,34.6989,-0.000140796,No Color
1535,INDIAN LAKE 2SW,-74.2692,43.755,-0.001543848,No Color
1205,INDIAN MILLS 2 W,-74.7883,39.8144,-0.001310818,No Color
1578,INDIANA 3 SE,-79.1186,40.5972,-0.00114026,No Color
1355,INDIANAPOLIS,-86.2803,39.7075,-0.001814728,No Color
1819,INDIANAPOLIS SE SIDE,-86.0678,39.7164,-0.00043853,No Color
1424,INDIANOLA 2W,-93.6481,41.3656,0.001029444,Darkest Blue
2061,INDIO FIRE STN,-116.2153,33.7086,-0.001911258,No Color
844,INGOMAR 14 NE,-107.2078,46.7392,-0.000542396,No Color
942,INTERIOR 3 NE,-101.9414,43.7483,-0.0008365,No Color
1111,INTL FALLS INTL AP,-93.3981,48.5614,-0.00219221,No Color
1216,INVERNESS 3 SE,-82.3125,28.8028,0.000491075,Dark Blue
