,Station,Longitude,Latitude,Ref. value,Plot Color
233,IRON MTN,-115.1219,34.1472,-0.006586924,No Color
1075,IRONWOOD,-90.1892,46.4656,-0.002434782,No Color
2066,ISABELA SUBSTN,-67.0525,18.4653,-0.012709535,No Color
702,ITASCA UNIV OF MINN,-95.1919,47.2256,-0.002230297,No Color
978,ITHACA CORNELL UNIV,-76.4492,42.4492,-0.00550941,No Color
972,JACKMAN,-70.2583,45.6275,-0.003850479,No Color
1306,JACKSBORO,-98.1561,33.2206,0.001309857,Dark Green
1675,JACKSON 3 NW,-82.7078,39.08,-0.007008927,No Color
2225,JACKSON EXP STN,-88.8456,35.6214,-0.007360387,No Color
1924,JACKSON MCKELLAR AP,-88.9167,35.5931,-0.001008622,No Color
1707,JACKSON REYNOLDS FLD,-84.4667,42.2667,-0.002099071,No Color
1991,JACKSON SPRINGS 5 WNW,-79.6772,35.1858,-0.003745619,No Color
2036,JACKSONVILLE,-81.7019,30.4844,-0.000367144,No Color
876,JACKSONVILLE 2E,-90.2153,39.7353,-0.001979123,No Color
364,JACKSONVILLE BEACH,-81.3928,30.2875,-0.005534656,No Color
481,JACKSONVILLE NAS,-81.6667,30.2333,-0.010821787,No Color
1098,JAL,-103.1872,32.1103,-0.002495017,No Color
1522,JAMESTOWN 2 NW,-80.4681,41.4992,-0.005189195,No Color
726,JAMESTOWN MUNI AP,-98.6692,46.9258,-0.002586698,No Color
1390,JAMESTOWN STATE HOSP,-98.685,46.8844,0.000962419,Dark Green
1903,JASPER 1 NNW,-84.4461,34.4758,-0.003207565,No Color
1072,JEANERETTE 5 NW,-91.7108,29.9592,-0.00615919,No Color
2306,JEFFERSON 2 E,-81.4286,36.4161,0.001394583,Dark Green
2013,JEFFERSON CITY WTP,-92.1825,38.5853,-0.00723335,No Color
242,JEMEZ SPRINGS,-106.6872,35.7783,0.000629467,Dark Green
1947,JENNINGS,-92.6642,30.2003,-0.003168027,No Color
369,JENSEN,-109.3464,40.3611,-0.008342565,No Color
40,JEROME,-114.5192,42.7325,-0.003081875,No Color
766,JERSEYVILLE 2 SW,-90.3431,39.1025,-0.003117924,No Color
148,JESS VALLEY,-120.2947,41.2683,-0.003622908,No Color
1117,JESUP 8 S,-81.8628,31.5075,0.00121928,Dark Green
283,JOHN DAY,-118.9594,44.4233,-0.001980853,No Color
2174,JOHN H KERR DAM,-78.3011,36.6003,-0.011830636,No Color
1622,JOHN MARTIN DAM,-102.9297,38.0633,-0.001218498,No Color
1844,JOHNSTON 4 SW,-81.8467,33.7775,-0.00158256,No Color
1296,JONESBORO,-67.6494,44.6453,-0.007411629,No Color
1854,JONESBORO 2 NE,-90.6589,35.8489,-0.001444454,No Color
812,JOPLIN,-110.7669,48.5617,-0.003647006,No Color
2296,JOPLIN REGIONAL AIRPORT,-94.5022,37.1467,-0.004009601,No Color
513,JORDAN,-106.9103,47.3144,9.33E-05,No Color
1732,JORDAN 1SSW,-93.6356,44.65,-0.004400202,No Color
2016,JORNADA EXP RANGE,-106.7403,32.6161,-0.000518255,No Color
1611,JULESBURG,-102.2706,40.9867,-0.004427268,No Color
108,JUNCOS 1 SE,-65.9114,18.2264,-0.012612901,No Color
1123,JUNCTION 4SSW,-99.8045,30.4453,0.003661713,Darkest Green
2680,JUNCTION KIMBLE CO AP,-99.7664,30.5108,-0.006402523,No Color
213,JUNEAU INTL AP,-134.5639,58.3567,-0.007262732,No Color
1038,KAHULUI AP,-156.4286,20.8997,-0.004268625,No Color
2037,KAILUA 446,NA,NA,0.019295419,Darkest Green
2063,KAINALIU 73.2,-155.9258,19.5336,0.004882885,Darkest Green
573,KALISPELL GLACIER AP,-114.2636,48.3042,-0.002915711,No Color
2048,KAMAS,-111.2822,40.6439,-0.0068096,No Color
42,KANAB,-112.5367,37.0286,-0.006917155,No Color
1213,KANALOHULUHULU 1075,-159.6586,22.1297,0.002347132,Darkest Green
1701,KANE 1NNE,-78.8036,41.6767,-0.00306002,No Color
2491,KANEOHE BAY MCAS,NA,NA,0.004484082,Darkest Green
988,KANOPOLIS LAKE,-97.9597,38.6078,-0.005167486,No Color
2688,KANSAS CITY DOWNTOWN AP,-94.5969,39.1208,-0.002607145,No Color
1491,KASSLER,-105.0953,39.49,-0.003359936,No Color
2001,KAYCEE,-106.6375,43.7144,-0.005293208,No Color
2543,KEARNEY 4 NE,-99.0133,40.7258,-0.002430514,No Color
748,KEENE,-72.3247,42.9389,-0.001031236,No Color
2102,KEENE 3S,-102.9208,47.8967,-0.002519575,No Color
2562,KEISER,-90.0964,35.6872,-0.009334171,No Color
2305,KEMMERER 2N,-110.5328,41.8172,0.002884278,Darkest Green
1159,KENAI MUNI AP,-151.2392,60.5797,-0.005552951,No Color
1465,KENMARE 1 WSW,-102.0975,48.6692,-0.002259673,No Color
525,KENNEBEC,-99.8628,43.9072,-0.003224278,No Color
2188,KENNETT RADIO KBOA,-90.075,36.2253,-0.00410537,No Color
562,KENNEWICK,-119.1011,46.2111,-0.005557349,No Color
1904,KENOSHA,-87.8156,42.5608,-0.007712125,No Color
218,KENT,-122.2433,47.4172,-0.006580377,No Color
916,KENTFIELD,-122.5447,37.9567,-0.005182022,No Color
606,KEO,-91.9928,34.6033,-0.005326465,No Color
1360,KEOKUK LOCK DAM 19,-91.375,40.3967,-0.000704519,No Color
1870,KEOSAUQUA,-91.9683,40.7275,-0.005120735,No Color
136,KETCHIKAN INTL AP,-131.7117,55.3567,0.003482536,Darkest Green
828,KEWANEE 1 E,-89.8997,41.2428,0.002625196,Darkest Green
624,KEWAUNEE,-87.505,44.4628,-0.002212447,No Color
461,KEY WEST INTL AP,-81.7522,24.555,-0.003263479,No Color
508,KEY WEST NAS,-81.6833,24.5833,-0.006063049,No Color
2712,KILAUEA 1134,-159.4044,22.2139,0.037676197,Darkest Green
544,KIMBALL 2NE,-103.6344,41.2453,-0.002359273,No Color
177,KING CITY,-121.1378,36.2069,-0.005931529,No Color
406,KING SALMON,-156.6294,58.6794,-0.004969873,No Color
2593,KINGMAN,-98.1136,37.6361,0.000135319,No Color
952,KINGSLEY DAM,-101.6706,41.2097,-0.001565853,No Color
1602,KINGSPORT,-82.5275,36.5194,-0.003957847,No Color
1486,KINGSVILLE,-97.8497,27.5311,-0.00674904,No Color
2313,KINGSVILLE NAAS,-97.8167,27.5,-0.00398039,No Color
1185,KINSTON 7 SE,-77.5433,35.1967,-0.006581106,No Color
1570,KIRKSVILLE,-92.5747,40.2058,-0.001263723,No Color
2673,KIRKSVILLE RGNL AP,-92.5433,40.0972,-0.001348039,No Color
1411,KIRWIN DAM,-99.1228,39.6619,-0.001193104,No Color
380,KISSIMMEE 2,-81.4239,28.2764,-0.004509626,No Color
2386,KIT CARSON,-102.8031,38.7658,0.000122941,No Color
309,KITOI BAY,NA,NA,-0.005598765,No Color
2625,KLAMATH FALLS INTL AP,-121.7242,42.1469,0.00125586,Dark Green
1610,KNOXVILLE,-93.1008,41.3247,-0.002223728,No Color
2120,KNOXVILLE MCGHEE TYSON AP,-83.9858,35.8181,-0.00448184,No Color
1637,KODIAK AP,-152.4856,57.7511,-0.002459984,No Color
261,KOFA MINE,-113.9653,33.2742,-0.006323468,No Color
1829,KOKOMO 3 WSW,-86.1758,40.4583,-0.005563113,No Color
2226,KOSCIUSKO,-89.5797,33.0583,-0.006372962,No Color
1056,KOTZEBUE RALPH WEIN AP,-162.6333,66.8667,-0.004413891,No Color
1100,LA CROSSE MUNI AP,-91.2528,43.8789,-0.006330897,No Color
820,LA GRANGE 1N,NA,NA,-0.003637684,No Color
1745,LA HARPE,-90.9686,40.5839,-0.00127769,No Color
2533,LA JUNTA MUNI AP,-103.5122,38.0494,-0.000887158,No Color
782,LA MOURE,-98.2928,46.3547,-0.003195084,No Color
867,LA VERKIN,-113.2686,37.2008,-0.012913717,No Color
50,LACROSSE,-117.8831,46.8167,-0.003781505,No Color
2187,LAFAYETTE,-86.03,36.5192,-0.009210608,No Color
1910,LAFAYETTE 2W,-85.4336,32.9069,0.003142481,Darkest Green
1415,LAFAYETTE 3SW,-85.3203,34.6639,-0.001861967,No Color
2178,LAFAYETTE 8 S,-86.9028,40.2964,-0.006876131,No Color
1402,LAFAYETTE PURDUE UNIV AP,-86.9369,40.4122,-0.00528781,No Color
2329,LAFAYETTE RGNL AP,-91.9875,30.205,-0.007952581,No Color
2508,LAHONTAN DAM,-119.0644,39.4689,-0.003749039,No Color
1540,LAJAS SUBSTN,-67.0722,18.0331,-0.009621774,No Color
1850,LAKE ARTHUR 10 SW,-92.7808,30.0031,-0.010077302,No Color
1532,LAKE CITY 2 E,-82.5942,30.1853,-0.004701786,No Color
2273,LAKE CITY 2 SE,-79.7297,33.8642,-0.00787015,No Color
882,LAKE CITY EXP FARM,-85.205,44.3089,-0.0029242,No Color
2520,LAKE MALOYA,-104.3753,36.9825,-2.46E-05,No Color
1183,LAKE MILLS,-88.8967,43.0803,-0.003821559,No Color
694,LAKE PARK,-95.3247,43.4483,-0.007417291,No Color
853,LAKE PLACID 2 S,-73.985,44.2489,-0.008927631,No Color
2332,LAKE PROVIDENCE,-91.173,32.8067,-0.004065401,No Color
592,LAKE YELLOWSTONE,-110.3986,44.5619,-0.007165452,No Color
107,LAKETOWN,-111.3208,41.825,-0.003022862,No Color
767,LAKEVIEW,-111.8125,44.5994,-0.002447962,No Color
1706,LAMAR,-102.6306,38.0936,-0.000823167,No Color
2374,LAMAR 2W,-94.3147,37.4933,-0.005484489,No Color
1157,LAMESA 1 SSE,-101.9456,32.7228,0.004748116,Darkest Green
2299,LANCASTER 2NE FLTR PLT,-76.2742,40.05,-0.0086079,No Color
1367,LANCASTER 4 WSW,-90.7889,42.8278,-0.000977345,No Color
1584,LANDER HUNT FLD AP,-108.7261,42.8153,-0.003286861,No Color
2170,LANDISVILLE 2 NW,-76.4333,40.1167,-0.006575344,No Color
280,LANDSBURG,-121.9614,47.3767,-0.002194011,No Color
1771,LANGDON EXP FARM,-98.3447,48.7622,-0.002590302,No Color
951,LANSING CAPITAL CITY AP,-84.5789,42.7803,-0.004068343,No Color
686,LAONA 6 SW,-88.7594,45.5119,-0.000296142,No Color
1170,LAPEER WWTP,-83.3075,43.0608,-0.002865736,No Color
1330,LARAMIE RGNL AP,-105.6747,41.3119,-0.005120478,No Color
1655,LAS ANIMAS,-103.2153,38.0636,-0.005317753,No Color
328,LAS VEGAS MCCARRAN AP,-115.1633,36.0719,-0.010911381,No Color
2007,LAS VEGAS MUNI AP,-105.1419,35.6542,-0.006252465,No Color
2250,LAUREL,-89.1236,31.6756,1.90E-05,No Color
1735,LAUREL 3 W,-76.9003,39.0847,-0.006434161,No Color
1929,LAURENS,-82.0219,34.4989,-0.00463908,No Color
2328,LAURINBURG,-79.4664,34.7508,-0.003196095,No Color
178,LAVA BEDS NM,-121.5011,41.7019,-0.00235097,No Color
152,LAVEEN 3 SSE,-112.1472,33.3369,-0.013793967,No Color
2391,LAVON DAM,-96.4861,33.0353,-0.003441475,No Color
1042,LAWRENCE,-71.1658,42.6992,-0.006423961,No Color
1297,LAWRENCEBURG FILT PLT,-87.3508,35.2436,-0.004837383,No Color
1931,LE CLAIRE L&D 14,-90.4006,41.5747,-0.002789812,No Color
654,LE MARS,-96.1458,42.7817,2.80E-05,No Color
575,LEABURG 1 SW,-122.6886,44.1014,-0.001953543,No Color
1572,LEAD,-103.7714,44.3533,-0.00124098,No Color
1396,LEAD HILL,-92.9158,36.4194,0.008840519,Darkest Green
2070,LEADVILLE LAKE CO AP,-106.3169,39.2292,-0.004853226,No Color
2641,LEAVENWORTH 3 S,-120.675,47.5586,-0.00424027,No Color
2312,LEBANON 2W,-92.6936,37.685,-0.000919542,No Color
673,LEECH LAKE,-94.2228,47.2467,-0.001962388,No Color
2333,LEESVILLE,-93.2397,31.1417,-0.004670415,No Color
1569,LEITCHFIELD 2 N,-86.2892,37.5108,0.003274838,Darkest Green
1407,LEMMON,-102.1575,45.9397,-0.009357258,No Color
537,LEMON COVE,-119.0264,36.3817,-0.0087448,No Color
1384,LENNEP 5 SW,-110.6003,46.3619,-0.001530947,No Color
1757,LENOIR,-81.5378,35.915,-0.003991572,No Color
291,LEONARD CREEK RCH,-118.7192,41.5167,-0.003052111,No Color
1471,LEOTI,-101.3658,38.4794,-0.000763616,No Color
523,LEROY 9 WSW,-103.0822,40.4897,-0.006103342,No Color
1392,LEVAN,-111.8653,39.5608,-0.00303403,No Color
2408,LEVELLAND,-102.3758,33.55,-0.007983533,No Color
1606,LEWISBURG 3 N,-80.4042,37.8564,0.004017558,Darkest Green
1420,LEWISBURG EXP STN,-86.8086,35.4139,-0.00176632,No Color
274,LEWISTON NEZ PERCE CO AP,-117.0156,46.3747,-0.002912618,No Color
1291,LEWISTOWN,-77.5692,40.5864,-0.004685886,No Color
2558,LEWISTOWN MUNI AP,-109.4578,47.0492,-0.002966631,No Color
1582,LEXINGTON,-79.4386,37.7767,-0.004565508,No Color
1409,LEXINGTON BLUEGRASS AP,-84.6058,38.0408,-0.005031556,No Color
468,LIBBY 1 NE RS,-115.5392,48.4036,-0.006134735,No Color
440,LIBBY 32 SSE,-115.2239,47.9733,0.001020054,Dark Green
2401,LIBERAL,-100.9294,37.0222,0.003325792,Darkest Green
2319,LIBERTY,-94.795,30.0592,-0.010371314,No Color
1152,LIBERTY 1 NE,-74.74,41.8017,-0.003835629,No Color
2335,LICKING 4N,-91.8831,37.5544,-0.004739732,No Color
339,LIFTON PUMPING STN,-111.3133,42.1231,-0.004224329,No Color
930,LIHUE WSO AP 1020.1,-159.3405,21.9839,-0.005453027,No Color
1534,LIMA WWTP,-84.1294,40.7247,-0.004024075,No Color
1856,LIMON WSMO,-103.7158,39.1894,-0.002558052,No Color
1656,LINCOLN 1 SE,-98.13,39.0294,0.000501447,Dark Green
1650,LINCOLN MUNI AP,-96.7475,40.8508,-0.003079126,No Color
1711,LINCOLNTON 4 W,-81.3289,35.4606,-0.003481908,No Color
109,LIND 3 NE,-118.5658,47.0022,-0.002846524,No Color
752,LINDBERGH LAKE,-113.7125,47.4083,-0.004122284,No Color
2705,LINESVILLE 1 S,-80.425,41.6458,-0.005093162,No Color
2389,LITCHFIELD,-94.5347,45.1278,6.50E-05,No Color
55,LITCHFIELD PARK,-112.3631,33.4992,-0.007985927,No Color
753,LITTLE FALLS CITY RES,-74.8686,43.0603,-0.004395215,No Color
480,LITTLE MTN,-81.415,34.1942,-0.000229466,No Color
202,LITTLE PORT WALTER,-134.6497,56.3831,-0.003420696,No Color
2340,LITTLE ROCK AP ADAMS FLD,-92.2389,34.7272,-0.005889375,No Color
2023,LIVE OAK,-82.965,30.2889,-0.008703328,No Color
43,LIVERMORE,-121.7692,37.6922,-0.009690522,No Color
2342,LIVINGSTON 2 NNE,-94.9256,30.7394,-0.008109203,No Color
1271,LIVINGSTON MISSION FLD,-110.4408,45.6983,-0.003442963,No Color
1062,LLANO,-98.6542,30.7425,-0.002578216,No Color
2492,LOA,-111.6433,38.4058,-0.002837146,No Color
2403,LOCKWOOD,-93.9489,37.3908,0.000399282,No Color
754,LODGEPOLE,-102.6361,41.1489,-0.00275327,No Color
2694,LOGAN,-81.9947,37.8717,-0.009857616,No Color
2477,LOGAN RADIO KVNU,-111.8561,41.7353,-0.002656777,No Color
405,LOGAN UTAH ST UNIV,-111.8033,41.7456,-0.003927912,No Color
924,LOMA,-110.5067,47.9303,0.001339137,Dark Green
417,LOMPOC,-120.4514,34.6539,-0.004557952,No Color
1806,LONDON CORBIN AP,-84.0769,37.0872,-0.006246808,No Color
1874,LONDON LOCKS,-81.3706,38.1947,-0.003550519,No Color
1151,LONDON STATE FISH HATCHERY,-83.5097,39.8972,0.001063104,Dark Green
784,LONE ROCK TRI CO AP,-90.1814,43.2119,-0.004865424,No Color
427,LONG BEACH DAUGHERTY FLD,-118.1464,33.8117,-0.001881867,No Color
1284,LONG BRANCH OAKHURST,-74.0047,40.2797,-0.005458072,No Color
1922,LONG CREEK,-83.2678,34.7975,7.58E-05,No Color
1032,LONG FALLS DAM,-70.1983,45.2219,-0.005937023,No Color
1695,LONG PRAIRIE,-94.8892,45.9647,-0.00126762,No Color
1453,LONGVIEW,-122.9164,46.1506,-0.008578429,No Color
105,LOOKOUT POINT DAM,-122.76,43.9144,-0.003603712,No Color
2068,LOS ALAMOS,-106.3214,35.8644,-0.005410807,No Color
600,LOS ANGELES DWTN USC CAMPUS,-118.2353,34.0511,-0.000309344,No Color
442,LOS ANGELES INTL AP,-118.3889,33.9381,-0.001268364,No Color
112,LOS BANOS,-120.8667,37.0564,-0.008020166,No Color
142,LOS GATOS,-121.9592,37.2319,-0.004146422,No Color
2069,LOS LUNAS 3 SSW,-106.7611,34.7675,-0.007927083,No Color
2172,LOUISA,-78.0061,38.0422,-0.002622039,No Color
2259,LOUISBURG,-78.3039,36.1028,-0.003717479,No Color
2240,LOUISVILLE,-89.0711,33.1356,-0.005967626,No Color
2161,LOUISVILLE INTL AP,-85.7392,38.1811,-0.008579058,No Color
1646,LOVELL,-108.4042,44.8375,0.000183834,No Color
264,LOVELOCK,-118.4767,40.1906,0.005221051,Darkest Green
1141,LOVELOCK DERBY FLD,-118.5692,40.0681,-0.005207634,No Color
1623,LOVEWELL DAM,-98.0256,39.9,-0.001993927,No Color
927,LOWVILLE,-75.4817,43.7975,-0.000760461,No Color
2387,LUBBOCK,-101.8136,33.6542,-0.006471704,No Color
693,LUDLOW 3 SSE,-103.3719,45.785,-0.001183511,No Color
1066,LUFKIN ANGELINA CO AP,-94.7544,31.2361,-0.005155855,No Color
1067,LULING,-97.6578,29.6756,-0.000946984,No Color
2067,LUNA RS,-108.9417,33.8225,-0.008839904,No Color
1166,LUPTON 1S,-84.0233,44.42,-0.004682547,No Color
1619,LURAY 5 E,-78.3728,38.6661,-0.009614552,No Color
1568,LYNCHBURG RGNL AP,-79.2067,37.3208,-0.002719313,No Color
1418,LYNXVILLE DAM 9,-91.0986,43.2117,-0.005425842,No Color
238,MACKAY LOST RIVER RS,-113.6317,43.9181,-0.002895911,No Color
1975,MACON MIDDLE GA RGNL AP,-83.6528,32.6847,-0.002227236,No Color
1139,MADELINE ISLAND,-90.7653,46.7781,-0.00739924,No Color
60,MADERA,-120.0378,36.9539,0.000543666,Dark Green
1140,MADILL,-96.7708,34.0919,-0.001274094,No Color
1687,MADISON 3NNW,-81.8464,38.1025,-0.007299638,No Color
1073,MADISON DANE RGNL AP,-89.3453,43.1406,-0.006357166,No Color
1567,MADISON WWTP,-96.1661,45.0025,-0.001824562,No Color
1122,MADISONVILLE,-95.9203,30.9392,-0.002835922,No Color
527,MADRAS,-121.0011,44.6167,0.004120322,Darkest Green
514,MADRAS 2 N,-121.1461,44.6633,-0.00672069,No Color
472,MADRID,-101.5428,40.8508,0.001304497,Dark Green
17,MALAD CITY,-112.2872,42.1492,-0.004061254,No Color
1162,MALHEUR BRANCH EXP STN,-117.0247,43.9794,-0.001953246,No Color
2506,MALHEUR REFUGE HQ,-118.8447,43.265,6.37E-05,No Color
509,MALTA 35 S,-107.9556,47.8417,-0.003123617,No Color
2347,MALVERN,-92.8364,34.3947,-0.005329735,No Color
2267,MAMMOTH CAVE,-86.1481,37.1317,-0.009331798,No Color
1871,MAMMOTH SPRING,-91.535,36.4947,0.001637971,Dark Green
2089,MANASSA,-105.9392,37.1742,-0.006219567,No Color
2596,MANATI 2 E,-66.4661,18.4308,-0.006171986,No Color
773,MANDAN EXP STN,-100.9097,46.8128,-0.00371803,No Color
1818,MANILA,-109.7258,40.99,0.00151821,Dark Green
572,MANISTEE 3SE,-86.2939,44.2114,-0.00459776,No Color
1518,MANISTIQUE WWTP,-86.2514,45.9511,-0.008094123,No Color
700,MANITOWOC,-87.6522,44.0869,-0.00314024,No Color
229,MANLEY HOT SPRINGS,-150.638,64.9989,-0.004550998,No Color
591,MANSFIELD 5 W,-82.6167,40.7667,-0.005882018,No Color
593,MANSFIELD LAHM MUNI AP,-82.5178,40.8203,-0.003057821,No Color
505,MANTI,-111.6306,39.2583,0.001030355,Dark Green
134,MANZANITA LAKE,-121.5767,40.5411,-0.000803862,No Color
597,MAPLE CITY 1E,-85.8353,44.855,-0.00454869,No Color
657,MAPLETON NO.2,-95.7836,42.1619,-0.000752511,No Color
1434,MAQUOKETA 4 W,-90.7489,42.0494,0.00266543,Darkest Green
2496,MARATHON,-103.2717,30.1925,-0.009026782,No Color
954,MARBLE HILL,-89.9664,37.3036,-0.004001674,No Color
1527,MARCUS HOOK,-75.4283,39.8253,-0.007117156,No Color
2198,MARIANNA 2 S,-90.7664,34.7392,-0.003360559,No Color
1189,MARIETTA 5SW,-97.1642,33.8761,0.002956866,Darkest Green
791,MARINETTE,-87.6236,45.0983,-0.00021971,No Color
868,MARION 2 N,-83.1333,40.6167,-0.004771703,No Color
2160,MARION 2 NW,-82.0289,35.7072,0.003892702,Darkest Green
125,MARION FRKS FISH HATCH,-121.9486,44.6125,-0.004593336,No Color
2298,MARION JUNCTION 2 NE,-87.2314,32.4714,-0.005027642,No Color
1119,MARLIN 3 NE,-96.8581,31.3336,-0.003662586,No Color
1542,MARQUETTE,-87.5483,46.5311,-0.00571824,No Color
1245,MARSHALL,-93.2225,39.1342,0.00270672,Darkest Green
669,MARSHALLTOWN,-92.9244,42.0647,-0.000594929,No Color
1470,MARSHFIELD EXP FARM,-90.1333,44.6411,-0.003674216,No Color
521,MARTIN,-101.7386,43.1803,-0.000686217,No Color
2575,MARTIN U OF T BRANCH E,-88.8636,36.3444,-0.005251112,No Color
1781,MARTINSBURG E WV RGNL AP,-77.9844,39.4019,-0.006652308,No Color
2692,MARTINSVILLE 2 SW,-86.453,39.4039,0.000364794,No Color
1983,MARTINSVILLE FLTR PLT,-79.865,36.7056,-0.002224243,No Color
1545,MARYSVILLE,-83.3669,40.2411,-0.010278613,No Color
2428,MARYVILLE 2E,-94.8342,40.3458,-0.006325283,No Color
375,MASON,-99.2306,30.7478,-0.003173042,No Color
617,MASON CITY MUNI AP,-93.3269,43.1544,-0.001840885,No Color
996,MASSABESIC LAKE,-71.3933,42.9892,-0.003841397,No Color
771,MASSENA INTL AP,-74.8458,44.9358,-0.005694734,No Color
2445,MATADOR,-100.825,34.0044,-0.000764716,No Color
1083,MATAGORDA NO 2,-95.9733,28.6836,-0.003408282,No Color
200,MATANUSKA EXPERIMENT FARM,-149.2542,61.5664,-0.003718163,No Color
1475,MATHER 3 NW,-90.3483,44.1747,-0.002647982,No Color
2015,MAUNA LOA SLOPE OBS 39,NA,NA,-0.009084694,No Color
1477,MAUSTON 1 SE,-90.0597,43.79,-0.004715985,No Color
1456,MAX,-101.2922,47.8214,-0.005706589,No Color
2514,MAXWELL 3 NW,-104.5867,36.5697,-0.003933902,No Color
10,MAY 2SSE,-113.8953,44.5664,-0.000496648,No Color
2027,MAYAGUEZ CITY,-67.1378,18.1875,-0.003140573,No Color
2538,MAYBELL,-108.0947,40.5158,-0.002029626,No Color
2090,MAYO,-83.1819,30.1064,-0.002973779,No Color
2626,MAYPORT PILOT STN,-81.4167,30.4,-0.007041867,No Color
2478,MAYSVILLE SEWAGE PLT,-83.7872,38.6869,-0.002088684,No Color
708,MAYVILLE,-97.3514,47.4989,0.001063179,Dark Green
850,MC CALL,-116.1047,44.8872,-0.001111741,No Color
132,MC CLOUD,-122.1383,41.2514,-0.004882198,No Color
775,MC CLUSKY,-100.4444,47.4825,-0.003634033,No Color
751,MC COOK,-100.6203,40.2156,-0.001449273,No Color
1512,MC HENRY 3W,-98.6422,47.5808,-0.003664214,No Color
1325,MC INTOSH 6 SE,-101.2767,45.8383,-0.004189274,No Color
615,MC LEOD 3 E,-97.2392,46.3911,-0.000957363,No Color
1314,MC MILLIN RSVR,NA,NA,-0.006636607,No Color
2152,MC MINNVILLE,-85.7811,35.6722,-0.008091716,No Color
386,MC NARY 2N,-109.8589,34.1142,-0.002999004,No Color
2216,MCALESTER RGNL AP,-95.7831,34.8822,-0.003875829,No Color
2327,MCALLEN,-98.2511,26.1917,-0.012181527,No Color
1485,MCCAMEY,-102.2217,31.1331,-0.005277745,No Color
2676,MCCAMMON,-112.1919,42.6447,0.003434738,Darkest Green
1979,MCCOLL 3 NNW,-79.5683,34.7056,-0.003254377,No Color
585,MCCOMB/PIKE CO/JOHN E LEWIS AP,-90.4708,31.1828,-0.008931632,No Color
2550,MCCOOK,-98.1236,26.565,-0.010393961,No Color
1376,MCGAFFEY 5 SE,-108.4447,35.3364,-0.00881,No Color
102,MCGILL,-114.7733,39.4136,-0.006377906,No Color
1071,MCGRATH AP,-155.6103,62.9575,-0.004844931,No Color
164,MCKENZIE BRG RS,-122.1164,44.1792,-0.001539107,No Color
2088,MCKINLEY PARK,-148.9692,63.7175,-0.001898565,No Color
2437,MCPHERSON,-97.6097,38.3772,-0.001603452,No Color
2645,MEACHAM,-118.4247,45.5114,0.002818038,Darkest Green
1020,MEADE,-100.345,37.285,-0.003024479,No Color
411,MECCA FIRE STN,-116.0767,33.5714,-0.009152207,No Color
1458,MEDFORD,-90.3439,45.1308,-0.002280609,No Color
254,MEDFORD ROGUE VLY AP,-122.8722,42.3811,-0.00891869,No Color
540,MEDICINE BOW,-106.2061,41.8969,-0.004703441,No Color
1557,MEDICINE CREEK DAM,-100.2228,40.3761,-0.004755869,No Color
1116,MEDICINE LAKE 3 SE,-104.4514,48.4828,0.001154028,Dark Green
1328,MEDORA,-103.5264,46.9161,-0.001457945,No Color
2648,MEEKER,-107.9058,40.0358,0.000527512,Dark Green
1948,MEEKER 5 W,-96.9772,35.505,-0.000606099,No Color
320,MELBOURNE WFO,-80.6539,28.1136,-0.005495857,No Color
679,MELLEN 4 NE,-90.6417,46.3689,-0.004245769,No Color
786,MELLETTE 4 W,-98.5825,45.155,-0.000243073,No Color
2364,MELROSE,-103.625,34.4278,-0.010175387,No Color
880,MELSTONE,-107.8706,46.6006,-0.006516494,No Color
2324,MEMPHIS INTL AP,-89.9864,35.0564,-0.005930312,No Color
1158,MENA,-94.2494,34.5731,-0.001723283,No Color
1108,MENARD,-99.7958,30.9144,-0.002106504,No Color
640,MENNO,-97.5714,43.2358,-0.004298996,No Color
1718,MENOMONIE,-91.9364,44.8742,-0.00063589,No Color
169,MERCED,NA,NA,-0.004959253,No Color
1516,MERIDIAN KEY FLD,-88.7442,32.3347,-0.002897613,No Color
1461,MERRILL,-89.6617,45.1786,-0.002843942,No Color
2504,MESA VERDE NP,-108.4883,37.1986,0.000519194,Dark Green
2574,METTER,-82.0819,32.3972,-0.003587149,No Color
817,MEXICAN HAT,-109.8675,37.1497,-0.005223824,No Color
2417,MEXICO,-91.8861,39.1756,-0.008065033,No Color
466,MIAMI BEACH,-80.1336,25.8064,-0.005307997,No Color
373,MIAMI INTL AP,-80.3164,25.7906,-0.005880247,No Color
1013,MIDDLE DAM,-70.9211,44.7786,-0.009805179,No Color
1864,MIDDLEBOURNE 3 ESE,-80.9047,39.4953,-0.001904665,No Color
1760,MIDDLETOWN 4 W,-72.7167,41.55,-0.003707324,No Color
2630,MIDDLETOWN HARRISBURG INTL AP,-76.7633,40.1936,-0.007253042,No Color
1079,MIDLAND 4 ENE,-102.0258,32.0186,-0.007746263,No Color
1120,MIDLAND ODESSA,-102.1889,31.9433,-0.008332092,No Color
2474,MIDVILLE EXP STN,-82.2156,32.8753,-0.003763992,No Color
2591,MIDWEST,-106.2772,43.4131,0.001971508,Darkest Green
1673,MILACA,-93.6617,45.7533,-0.00132631,No Color
1626,MILAN 1 NW,-95.9269,45.1219,-0.007698431,No Color
2138,MILAN EXP STN,-88.7267,35.9328,-0.006085973,No Color
471,MILES CITY F WILEY FLD,-105.8825,46.4267,-0.004515364,No Color
1616,MILESVILLE 5 NE,-101.6192,44.5208,-0.003465984,No Color
