,Station,Longitude,Latitude,Ref. value,Plot Color
707,CLARION,-93.7336,42.72,0.001449642,No Color
2199,CLARION 3 SW,-79.4361,41.1922,0.005694227,Light Yellow
1804,CLARKS HILL 1 W,-82.1897,33.6631,0.006956176,Yellow
2156,CLARKSBURG 1,-80.3522,39.2683,0.003922449,Light Yellow
2118,CLARKSDALE,-90.5572,34.1864,0.001675416,No Color
1889,CLARKSVILLE WWTP,-87.3353,36.5472,0.007545809,Yellow
741,CLATSKANIE,-123.2058,46.1081,-0.00165015,No Color
2035,CLAYTON 1 SSW,-83.4233,34.8483,0.002905608,No Color
2560,CLAYTON MUNI AIR PK,-103.1539,36.4486,0.007771415,Yellow
1696,CLAYTON WTP,-78.4633,35.6408,-5.28E-05,No Color
166,CLE ELUM,-120.9131,47.1889,0.002864534,No Color
32,CLEARBROOK,-122.3292,48.9672,0.007494367,Yellow
156,CLEARLAKE 4 SE,NA,NA,0.006519188,Yellow
462,CLEARMONT 5 SW,-106.4472,44.5781,0.004535482,Light Yellow
1789,CLEARWATER DAM,-90.7756,37.1319,0.004944858,Light Yellow
2461,CLEBURNE,-97.4061,32.3139,0.004742289,Light Yellow
499,CLEMSON UNIV,-82.8236,34.6603,0.007559399,Yellow
1061,CLERMONT 9 S,-81.7233,28.4558,0.00296962,No Color
574,CLEVELAND,-81.86,41.4131,0.00702487,Yellow
541,CLEVELAND FLTR PLT,-84.7981,35.2203,0.005273945,Light Yellow
1916,CLINTON #1,-90.2639,41.7947,0.00275707,No Color
778,CLINTONVILLE,-88.7483,44.6228,0.003231848,No Color
724,CLOQUET,-92.5253,46.7047,0.006182636,Yellow
351,CLOVERDALE,-123.8925,45.205,0.004610341,Light Yellow
2400,CLOVIS 13 N,-103.2161,34.5989,0.001963682,No Color
176,COALINGA,-120.3606,36.1356,0.009882069,Darkest Yellow
334,COCHETOPA CREEK,-106.7611,38.4461,0.010510263,Darkest Yellow
1881,CODEN,-88.2269,30.3875,-0.001512102,No Color
838,CODY,-109.045,44.5147,0.002084558,No Color
248,COEUR D'ALENE,-116.7967,47.6822,0.003176747,No Color
1615,COLBY 1SW,-101.0689,39.3925,0.008266658,Dark Yellow
1172,COLD BAY AP,-162.7325,55.2208,0.001385375,No Color
1725,COLDWATER ST SCHOOL,-84.9925,41.9622,0.003412645,No Color
2566,COLEMAN,-99.4339,31.8281,0.002195309,No Color
859,COLLEGE OBSY,-147.8483,64.8603,0.000115968,No Color
1086,COLLEGE STN,-96.3647,30.5892,0.00929637,Dark Yellow
1697,COLLEGEVILLE ST JOHN,-94.3919,45.5794,0.00529924,Light Yellow
2281,COLLINS,-89.5572,31.6419,0.002741972,No Color
1341,COLORADO NM,-108.7339,39.1014,0.004755385,Light Yellow
2540,COLORADO SPRINGS MUNI AP,-104.6883,38.81,0.005181088,Light Yellow
2509,COLOSO,-67.1569,18.3808,0.009303132,Dark Yellow
2589,COLQUITT 2 W,NA,NA,0.000885955,No Color
858,COLSTRIP,-106.6336,45.8944,0.002007994,No Color
2488,COLUMBIA,-81.1186,33.9486,0.007202911,Yellow
1446,COLUMBIA 3 WNW,-87.0864,35.6381,0.000500277,No Color
1574,COLUMBIA 8 N,-98.3,45.725,-0.000531895,No Color
2175,COLUMBIA UNIV OF SC,-81.0167,33.9831,0.011089083,Darkest Yellow
922,COLUMBUS-VALLEY CROSSING,-82.92,39.9047,0.002461738,No Color
1627,COLUMBUS 3 NE,-97.3278,41.4639,0.003879853,Light Yellow
1905,COLUMBUS METRO AP,-84.9422,32.5161,0.008232247,Dark Yellow
961,COLUMBUS PORT COLUMBUS INTL AP,-82.8808,39.9914,0.006382049,Yellow
270,COLUSA 2 SSW,-122.0269,39.1875,0.004069222,Light Yellow
2713,COLVILLE,-117.9019,48.5472,0.005652011,Light Yellow
2609,COMMERCE 4 NNW,-83.4894,34.2625,0.00896231,Dark Yellow
2370,CONCEPTION,-94.6833,40.2394,0.000664317,No Color
2414,CONCHAS DAM,-104.1906,35.4072,0.006090823,Yellow
459,CONCONULLY,-119.7492,48.5558,-0.002551342,No Color
735,CONCORD,-80.5833,35.4111,0.005438075,Light Yellow
892,CONCORD MUNI AP,-71.5011,43.1953,0.005042655,Light Yellow
1069,CONCORDIA MUNI AP,-97.6508,39.5514,0.003515559,No Color
539,CONCRETE PPL FISH STN,-121.7422,48.5397,0.001862623,No Color
415,CONDON,-120.1817,45.2325,0.002811383,No Color
2233,CONFLUENCE 1 SW DAM,-79.3664,39.7994,0.00569697,Light Yellow
1223,CONOWINGO DAM,-76.1756,39.6556,0.008668653,Dark Yellow
643,CONRAD,-111.9614,48.1794,0.002271638,No Color
2310,CONROE,-95.4831,30.3303,0.006339417,Yellow
2181,CONWAY,-79.0558,33.8314,0.005597979,Light Yellow
1834,COOKEVILLE,-85.5033,36.1075,0.00407635,Light Yellow
1313,CORBIN,-77.3747,38.2022,0.007600353,Yellow
133,CORCORAN IRRIG DIST,-119.5817,36.0975,0.003981001,Light Yellow
2527,CORDELE,-83.7747,31.985,0.002121774,No Color
194,CORDES,-112.165,34.305,0.006965732,Yellow
23,CORDOVA M K SMITH AP,-145.4511,60.4889,0.00372283,No Color
2639,CORDOVA NORTH,-145.7531,60.5561,0.009230775,Dark Yellow
1294,CORINNA,-69.2417,44.9197,0.005706075,Light Yellow
2231,CORINTH 7 SW,-88.6178,34.8792,0.001671876,No Color
1891,CORNELIA,-83.5286,34.5181,0.008367009,Dark Yellow
1008,CORNWALL,-73.2106,43.9572,0.003923121,Light Yellow
1030,CORPUS CHRISTI,-97.5108,27.7839,0.006827915,Yellow
1016,CORPUS CHRISTI NAS,-97.2833,27.6833,0.003164796,No Color
2405,CORSICANA,-96.4867,32.1225,0.006714785,Yellow
2559,CORTEZ,-108.5931,37.3444,0.006601882,Yellow
258,CORVALLIS STATE UNIV,-123.19,44.6342,0.005664098,Light Yellow
589,COSHOCTON AG RSCH STN,-81.7908,40.3708,0.005540799,Light Yellow
198,COTTAGE GROVE 2E,-123.0275,43.7917,0.003831117,No Color
587,COTTAGE GROVE DAM,-123.0578,43.7178,0.006213914,Yellow
941,COTTONWOOD 2 E,-101.8606,43.9611,0.001615304,No Color
1000,COTTONWOOD FALLS,-96.5483,38.3703,-0.000768894,No Color
800,COTTONWOOD WEIR,-111.7869,40.6242,-0.00149661,No Color
1129,COTULLA LA SALLE CO AP,-99.2183,28.4567,0.006213258,Yellow
2475,COUDERAY 7 W,-91.4594,45.8003,0.001503113,No Color
1275,COUGAR 6 E,-122.2042,46.0625,0.0097276,Darkest Yellow
25,COULEE DAM 1 SW,-118.9997,47.9544,0.002542366,No Color
399,COUPEVILLE 1 S,-122.6914,48.2072,0.006860307,Yellow
2644,COVE 1 E,NA,NA,0.002767763,No Color
272,COVELO,-123.2444,39.8158,0.006720329,Yellow
1967,COVINGTON,-83.8436,33.5972,0.004231623,Light Yellow
2112,COVINGTON 3 SW,-89.7,35.5497,0.004584755,Light Yellow
2129,COWEETA EXP STN,-83.4314,35.0592,0.01173723,Darkest Yellow
910,CRANDALL CREEK,-109.6436,44.8675,0.001877703,No Color
1110,CRANE,-102.3578,31.4072,0.006596498,Yellow
74,CRATER LAKE NPS HQ,-122.1328,42.8967,0.000858058,No Color
122,CRATERS OF THE MOON,-113.5581,43.465,0.007336825,Yellow
2700,CRESCENT CITY,-81.5161,29.425,-0.010106821,No Color
354,CRESCENT CITY 3 NNW,-124.2147,41.7958,-0.002086697,No Color
852,CRESCENT LAKE NWR,-102.4372,41.7608,0.008207449,Dark Yellow
665,CRESCO 1 NE,-92.0939,43.3894,0.001418102,No Color
1357,CRESTED BUTTE,-106.9769,38.8739,-0.000551807,No Color
1397,CRESTON 2 SW,-94.3942,41.0372,-9.76E-05,No Color
1548,CRESTVIEW BOB SIKES AP,-86.5225,30.7797,0.005797522,Light Yellow
1351,CRETE,-96.9469,40.6194,0.004174153,Light Yellow
722,CRIVITZ HIGH FALLS,-88.1919,45.3575,0.000760808,No Color
2379,CROCKETT,-95.4508,31.3072,0.009325823,Darkest Yellow
1429,CROOKSTON NW EXP STA,-96.6028,47.8014,0.00090917,No Color
1620,CROSBY,-103.2936,48.9075,0.002283313,No Color
2434,CROSBYTON,-101.245,33.6517,0.007178646,Yellow
1913,CROSS CITY 1 E,-83.1053,29.6333,0.003709115,No Color
594,CROSSETT 2 SSE,-91.9481,33.1111,0.000837147,No Color
1944,CROSSVILLE ED & RESEARCH,-85.1314,36.0147,0.008526041,Dark Yellow
1435,CROSSVILLE MEM AP,-85.0814,35.9508,0.00586885,Light Yellow
2232,CROWLEY 2 NE,-92.3478,30.2408,0.012186582,Darkest Yellow
2708,CRYSTAL SPGS EXP STN,-90.3775,31.9461,0.00696829,Yellow
2458,CUERO,-97.3433,29.0892,0.003340527,No Color
1585,CULBERTSON,-100.8292,40.2333,0.00691974,Yellow
2271,CULLOWHEE,-83.1747,35.3117,0.006472149,Yellow
2507,CULVER CITY,-118.4139,34.005,-0.005307894,No Color
1480,CUMBERLAND,-92.0222,45.5333,0.000913542,No Color
2487,CURTIS 3NNE,-100.4936,40.6742,0.003929683,Light Yellow
2396,CUSHING,-96.7758,35.9803,0.005491788,Light Yellow
168,CUT BANK MUNI AP,-112.3753,48.6033,0.003635989,No Color
1901,CUTHBERT,-84.7931,31.7672,-0.004194324,No Color
47,CUYAMACA,-116.5872,32.9897,0.005526473,Light Yellow
2121,D'LO 2 SW,-89.9328,31.9544,0.004914727,Light Yellow
2134,DAINGERFIELD 9 S,-94.7225,32.9203,0.002879065,No Color
1746,DALE ENTERPRISE,-78.9353,38.4547,0.001959338,No Color
2158,DALECARLIA RSVR,-77.1133,38.9386,0.003995306,Light Yellow
1595,DALHART MUNI AP,-102.55,36.0167,0.004459905,Light Yellow
299,DALLAS 2 NE,-123.2911,44.9464,0.001212889,No Color
1449,DALLAS 7 NE,-84.7475,33.9881,0.009709531,Darkest Yellow
2361,DALLAS FT WORTH AP,-97.0189,32.8978,0.007051567,Yellow
555,DALLAS LOVE FLD,-96.8556,32.8519,0.006837153,Yellow
1107,DANEVANG 1 W,-96.2319,29.0567,-0.002005283,No Color
999,DANNEMORA,-73.7206,44.7192,0.001165462,No Color
2518,DANNER,-117.3389,42.9447,-0.000441801,No Color
1150,DANSVILLE,-77.7175,42.5656,0.00533546,Light Yellow
2309,DARDANELLE,-93.1675,35.2342,0.004730333,Light Yellow
1130,DARLINGTON,-90.1064,42.6781,0.002857498,No Color
740,DARRINGTON RS,-121.6036,48.26,0.001071796,No Color
795,DAVID CITY,-97.1328,41.2492,-0.001308256,No Color
9,DAVIS 2 WSW EXP FARM,-121.7761,38.535,0.006515944,Yellow
1779,DAYTON-MCD,-84.1911,39.7633,0.001687606,No Color
180,DAYTON 1 WSW,-118.0022,46.3153,0.00132799,No Color
1823,DAYTON 2SE,-84.9947,35.4717,0.003126708,No Color
1438,DAYTON INTL AP,-84.2186,39.9061,0.001225496,No Color
2677,DAYTONA BEACH,-81.0083,29.1967,0.0108465,Darkest Yellow
362,DAYTONA BEACH INTL AP,-81.0483,29.1828,0.005942487,Light Yellow
2244,DE RIDDER,-93.2869,30.8428,0.007228486,Yellow
435,DE SABLA,-121.6108,39.8717,0.007239944,Yellow
2481,DE SMET,-97.5606,44.3867,0.003833619,No Color
902,DEARBORN,-83.2378,42.3194,0.001061202,No Color
1421,DEAVER,-108.5931,44.8919,0.002995562,No Color
2253,DECATUR WTP,-88.9506,39.8289,0.004274601,Light Yellow
1895,DECORAH,-91.7953,43.3042,0.005361783,Light Yellow
110,DEER CREEK DAM,-111.5289,40.4044,0.004125429,Light Yellow
1276,DEER FLAT DAM,-116.7475,43.5764,0.006435419,Yellow
1436,DEER LODGE 3 W,-112.7975,46.3911,0.002507723,No Color
2274,DEFIANCE,-84.3847,41.2783,0.005967724,Light Yellow
165,DEL NORTE 3ENE,-106.3083,37.6908,-0.008752086,No Color
1091,DEL RIO INTL AP,-100.9269,29.3783,0.008813857,Dark Yellow
345,DELAND 1 SSE,-81.3106,29.0181,0.002897447,No Color
837,DELTA,-112.5858,39.3375,0.003552965,No Color
2265,DEMOPOLIS L&D,-87.88,32.5192,0.003051452,No Color
532,DENIO,-118.6339,41.9892,0.001950357,No Color
721,DENISON,-95.3289,42.0364,3.42E-05,No Color
1207,DENISON DAM,-96.5667,33.8167,0.001838468,No Color
2113,DENTON 2 SE,-97.105,33.1992,0.003542578,No Color
1613,DENVER-STAPLETON,-104.8694,39.7633,0.004455538,Light Yellow
1996,DEQUEEN,-94.3481,34.0464,0.002828718,No Color
2173,DES ARC,-91.4978,34.9772,0.001810298,No Color
1565,DES MOINES INTL AP,-93.6531,41.5339,0.004418679,Light Yellow
911,DESERET,-112.6519,39.2872,0.004887223,Light Yellow
2096,DESERT NWR,-115.36,36.4381,0.005271599,Light Yellow
2522,DESERT RESORTS RGNL AP,-116.1594,33.6267,0.001816727,No Color
745,DETOUR VILLAGE,-83.9014,45.9983,0.00348553,No Color
958,DETROIT CITY AP,-83.01,42.4092,0.001634838,No Color
1255,DETROIT DAM,-122.2547,44.7242,-0.001548362,No Color
1770,DETROIT LAKES 1 NNE,-95.8372,46.8372,0.007603459,Yellow
845,DETROIT METRO AP,-83.3308,42.2314,0.006651989,Yellow
2691,DETROIT WILLOW RUN AP,-83.5333,42.2333,0.007808105,Yellow
2024,DEVILS GARDEN,-81.1292,26.6033,0.009025436,Dark Yellow
793,DEVILS LAKE KDLR,-98.8681,48.1069,0.002955083,No Color
863,DEVILS TWR #2,-104.7147,44.5833,0.003384873,No Color
27,DIABLO DAM,-121.1431,48.7142,0.001529177,No Color
1588,DICKSON,-87.3958,36.075,0.00049608,No Color
1104,DILIA,-105.0569,35.1842,0.003826162,No Color
796,DILLINGER,-105.1175,44.0992,0.004787152,Light Yellow
269,DILLION U OF MONTANA WESTERN,-112.6447,45.2128,0.002194076,No Color
714,DILLON,-79.3564,34.4092,0.004724982,Light Yellow
967,DILLON 1 E,-106.0353,39.6261,0.003433508,No Color
190,DILLON AP,-112.5545,45.2575,0.003530975,No Color
170,DINOSAUR QUARRY AREA,-109.3045,40.4378,0.004832726,Light Yellow
618,DODGE,-91.5511,44.1331,0.006163823,Yellow
1814,DODGE CITY,-99.9683,37.7608,0.002193823,No Color
1439,DODGEVILLE,-90.1161,42.9608,-0.000112297,No Color
883,DONALDSONVILLE 4 SW,-91.0278,30.0719,-0.006021893,No Color
1034,DONEGAL 2 NW,-79.4058,40.1275,0.006595695,Yellow
2122,DONIPHAN,-90.8125,36.6206,0.003792277,No Color
384,DONNER MEM SP,-120.2331,39.3239,0.006230927,Yellow
934,DONORA 1 SW,-79.8694,40.1636,0.002190274,No Color
595,DORENA,-122.9631,43.7822,0.005748613,Light Yellow
825,DORSET,-80.6667,41.6833,0.006579556,Yellow
1191,DOS BOCAS,-66.6667,18.3361,0.000385006,No Color
2186,DOUGLAS,-82.8206,31.4889,0.007741648,Yellow
2710,DOUGLAS 1 SE,-105.3603,42.7467,-0.002573231,No Color
2081,DOUGLAS BISBEE INL AP,-109.6061,31.4583,0.010731732,Darkest Yellow
2157,DOVER 1 W,-87.8628,36.4819,0.006259734,Yellow
807,DOWAGIAC 1 W,-86.1319,41.9856,-0.000267132,No Color
992,DOWNSVILLE DAM,-74.9825,42.0769,0.006382436,Yellow
818,DOYLE 4 SSE,-120.0828,39.9717,0.003268299,No Color
330,DRAIN,-123.3275,43.6656,0.007295751,Yellow
1825,DRESDEN,-88.7064,36.2836,0.004856844,Light Yellow
802,DRIGGS,-111.1125,43.7306,0.002487902,No Color
1027,DU QUOIN 4 SE,-89.1931,37.9878,0.003687045,No Color
1285,DUBOIS EXP STN,-112.2006,44.2436,0.005343686,Light Yellow
1976,DUBOIS S IN FORAGE FM,-86.6983,38.4558,0.006122708,Yellow
1501,DUBUQUE L&D 11,-90.6461,42.54,0.000870903,No Color
1112,DUBUQUE RGNL AP,-90.7036,42.3978,0.001899515,No Color
2620,DUCHESNE,-110.395,40.1678,0.002109581,No Color
731,DUFUR,-121.1303,45.4539,0.008941694,Dark Yellow
1257,DUGWAY,-112.9217,40.1839,0.000304746,No Color
1970,DULCE,-107,36.9358,0.011142936,Darkest Yellow
2604,DULL CTR 1SE,-104.9614,43.4117,0.004701278,Light Yellow
716,DULUTH,-92.2097,46.8369,0.007189255,Yellow
1388,DUMAS,-101.9725,35.8731,0.001327706,No Color
13,DUNKIRK 19NNE,-111.4747,48.7167,-0.001505446,No Color
829,DUNN CENTER 1E,-102.5869,47.3467,0.006933337,Yellow
550,DUPREE,-101.605,45.0469,0.003727698,No Color
1683,DURHAM,-78.9625,36.0425,0.000457557,No Color
2704,DUTCH HARBOR,-166.5433,53.895,0.008625104,Dark Yellow
377,DYER,-118.0106,37.615,0.005623558,Light Yellow
2275,DYERSBURG III GOLF,-89.41,36.0003,0.001811812,No Color
1652,EADS,-102.7769,38.4758,0.001637113,No Color
33,EAGLE,-141.2036,64.7856,0.00177191,No Color
191,EAGLE FAA AP,-106.9167,39.65,0.006713405,Yellow
5,EAGLE MTN,-115.4508,33.8089,0.00219436,No Color
1505,EAGLE PASS 3N,-100.4792,28.7569,0.005327187,Light Yellow
420,EAST JORDAN,-85.1322,45.1519,0.006343396,Yellow
1181,EAST TAWAS,-83.5036,44.2839,0.00469138,Light Yellow
1241,EAST WAREHAM,-70.6697,41.7653,0.008936489,Dark Yellow
1878,EASTMAN 1 W,-83.2058,32.2003,0.005321474,Light Yellow
1002,EASTPORT,-66.9919,44.9067,0.003929575,Light Yellow
1521,EATON,-84.6336,39.7347,0.00596119,Light Yellow
1457,EAU CLAIRE 4 NE,-86.2408,42.0147,0.006071362,Yellow
678,EAU CLAIRE RGNL AP,-91.4878,44.8664,0.005572627,Light Yellow
235,ECHO DAM,-111.435,40.9656,0.003176466,No Color
1092,EDEN,-99.8494,31.2208,-0.003367495,No Color
1592,EDENTON,-76.5517,36.0164,0.001908281,No Color
322,EDGARTOWN,-70.5181,41.3853,0.009268109,Dark Yellow
2656,EDGELEY 3WNW,-98.7661,46.3694,0.00058911,No Color
2279,EDISTO BEACH STATE PARK,-80.2947,32.505,0.013213201,Darkest Yellow
2111,EDMORE 1NW,-98.4714,48.4239,0.001843753,No Color
2262,EFFINGHAM 3SW,-88.6244,39.1181,0.001273392,No Color
1442,EKALAKA,-104.5461,45.8903,0.001509832,No Color
484,EL CAPITAN DAM,-116.8164,32.8839,-0.000510514,No Color
246,EL CENTRO 2 SSW,-115.5617,32.7669,0.005257998,Light Yellow
2440,EL DORADO,-96.8444,37.8183,0.00343377,No Color
1953,EL DORADO S AR RGNL AP,-92.8142,33.2208,0.006278391,Yellow
2046,EL MORRO NATL MON,-108.3492,35.0381,0.000988295,No Color
2077,EL PASO INTL AP,-106.3758,31.8111,0.009119528,Dark Yellow
2060,EL VADO DAM,-106.73,36.5928,0.008261715,Dark Yellow
737,ELBERTON 2 N,-82.855,34.1406,-0.00062916,No Color
2433,ELDON,-92.5808,38.3486,9.99E-05,No Color
701,ELDORA,-93.0989,42.3619,0.00092946,No Color
1956,ELIDA,-103.6572,33.9403,0.008793491,Dark Yellow
1773,ELIZABETH CITY,-76.205,36.3097,0.00843086,Dark Yellow
392,ELIZABETH CITY CGAS,-76.175,36.2606,0.005328636,Light Yellow
376,ELIZABETHTOWN 3 SW,-78.6481,34.6044,0.002971966,No Color
1331,ELK CITY 1NE,-115.4611,45.8356,0.005209503,Light Yellow
945,ELK MTN,-106.4136,41.6878,0.005961136,Light Yellow
1391,ELKADER 6 SSW,-91.4536,42.7753,-0.002779926,No Color
1842,ELKHART,-101.8867,37.0058,0.001160969,No Color
2192,ELKINS RANDOLPH CO AP,-79.8528,38.8853,0.007629555,Yellow
77,ELKO RGNL AP,-115.7886,40.8289,0.000615395,No Color
1444,ELLENDALE,-98.5261,46.0108,0.00146808,No Color
237,ELLENSBURG,-120.54,46.9692,0.005039667,Light Yellow
1705,ELLSWORTH 1 E,-92.4586,44.7303,0.003962905,Light Yellow
727,ELMA,-123.4008,47.0092,0.003685905,No Color
2164,ELMIRA,-76.8358,42.0997,0.004556464,Light Yellow
904,ELSBERRY 1 S,-90.7847,39.1506,0.008015869,Yellow
220,ELSINORE,-117.3319,33.6692,0.008114271,Dark Yellow
559,ELWHA RS,-123.5906,48.0164,0.001115523,No Color
1750,ELWOOD,-85.8453,40.2872,0.006789572,Yellow
203,ELY YELLAND FLD AP,-114.8467,39.2953,0.00432391,Light Yellow
896,ELYRIA 3 E,-82.0558,41.3814,0.006774307,Yellow
1317,EMBLEM,-108.3906,44.4972,0.006738119,Yellow
632,EMMETSBURG,-94.6833,43.1025,0.000789026,No Color
1264,EMMETT 2 E,-116.4664,43.8544,0.000297037,No Color
1215,EMMITSBURG 2 SE,-77.2914,39.6811,0.003029048,No Color
2430,EMPORIA MUNI AP,-96.1897,38.3306,0.004150496,Light Yellow
2447,ENCINAL,-99.3847,27.9775,0.008163574,Dark Yellow
938,ENDERLIN 2W,-97.6383,46.6167,0.007943005,Yellow
2106,ENDERS LAKE,-101.5147,40.4181,0.004489628,Light Yellow
2378,ENID,-97.8747,36.4194,0.00201407,No Color
2617,ENKA,-82.6531,35.5406,0.00561816,Light Yellow
337,ENNIS,-111.7111,45.3394,0.002989202,No Color
801,ENOSBURG FALLS,-72.8083,44.9094,0.007305156,Yellow
1353,EPHRAIM,-111.5992,39.3583,0.002334083,No Color
460,EPHRATA MUNI AP,-119.5153,47.3078,0.003181606,No Color
865,ERIE INTL AP,-80.1825,42.08,0.008391011,Dark Yellow
557,ESCALANTE,-111.5978,37.7686,0.011467873,Darkest Yellow
631,ESKRIDGE,-96.1058,38.8592,-0.004399693,No Color
332,ESTACADA 2 SE,-122.3186,45.2689,0.004508239,Light Yellow
1003,ESTANCIA 4N,-106.0344,34.8242,-0.002715197,No Color
626,ESTHERVILLE 4E,-94.7472,43.4036,0.001583442,No Color
438,EUGENE MAHLON SWEET AP,-123.2206,44.1278,0.000287086,No Color
2569,EUPORA 2 E,-89.2358,33.5628,0.000927247,No Color
2373,EUREKA 1E,-96.2644,37.8253,-0.00118908,No Color
1469,EUREKA WFO WOODLEY ISLAND,-124.1603,40.8097,0.004055913,Light Yellow
80,EVANSTON 1 E,-110.9508,41.265,0.004832939,Light Yellow
1797,EVANSVILLE MUSEUM,-87.5783,37.9647,0.00724236,Yellow
1375,EVANSVILLE REGIONAL AP,-87.5206,38.0442,0.004591375,Light Yellow
2573,EVENING SHADE 1 NNE,-91.6169,36.0717,0.001716376,No Color
131,EVERETT,-122.195,47.9753,0.006412238,Yellow
371,EVERGLADES,-81.3897,25.8489,0.006899835,Yellow
1693,EWING,-98.3417,42.2611,0.003405972,No Color
127,FAIRBANKS INTL AP,-147.8761,64.8039,0.003718743,No Color
1416,FAIRBURY 5S,-97.1669,40.0739,0.002855646,No Color
864,FAIRFIELD,-112.0944,40.2703,-0.001071114,No Color
1963,FAIRFIELD RADIO WFIW,-88.3264,38.3806,0.002967932,No Color
2258,FAIRHOPE 2 NE,-87.8808,30.5467,0.00201763,No Color
2159,FAIRMONT,-80.1333,39.4667,0.003176308,No Color
2549,FALFURRIAS,-98.1203,27.1353,0.006157363,Yellow
601,FALLON EXP STN,-118.7811,39.4572,0.003341155,No Color
2075,FALLON NAAS,-118.7167,39.4167,0.002472406,No Color
2706,FALLS CITY 2 SSW,-123.4525,44.8358,-0.015429373,No Color
1364,FALLS CITY BRENNER FLD,-95.5919,40.0803,-0.000870384,No Color
765,FALLS VILLAGE,-73.3667,41.95,0.005699425,Light Yellow
1090,FARGO HECTOR INTL AP,-96.8111,46.9253,0.004597366,Light Yellow
2661,FARMINGTON RGNL AP,-108.2292,36.7436,0.004974357,Light Yellow
1791,FARMLAND 5 NNW,-85.1483,40.2539,0.005744481,Light Yellow
1591,FARMVILLE 2 N,-78.3864,37.3264,0.001885739,No Color
53,FARSON 5N,-109.4453,42.1867,-0.0027849,No Color
2486,FAULKTON 1 NW,-99.1342,45.0364,-0.001147164,No Color
2133,FAYETTEVILLE DRAKE FLD,-94.1694,36.0097,0.002381699,No Color
2203,FAYETTEVILLE EXP STN,-94.1744,36.1006,0.001158183,No Color
1977,FAYETTEVILLE PWC,-78.8583,35.0583,0.007431101,Yellow
1802,FAYETTEVILLE WTP,-86.5411,35.15,0.012286909,Darkest Yellow
2087,FEDERAL POINT,-81.5389,29.755,0.000696814,No Color
150,FENN RS,-115.5356,46.0931,0.00464915,Light Yellow
1498,FERGUS FALLS,-96.1172,46.2919,0.004414331,Light Yellow
485,FERN RIDGE-VENETA,-123.3703,44.0494,0.001947018,No Color
819,FERNANDINA BEACH,-81.4525,30.6669,0.002970538,No Color
293,FERRON,-111.1325,39.0875,0.006770859,Yellow
1323,FILLMORE,-112.3278,38.9664,0.00182459,No Color
803,FINDLAY AP,-83.6686,41.0136,0.004274879,Light Yellow
2166,FINDLAY WPCC,-83.6622,41.0461,0.007927133,Yellow
969,FIRST CONNECTICUT LAKE,-71.2906,45.09,0.007496014,Yellow
370,FIVE POINTS 5 SSW,-120.1561,36.3642,0.008292372,Dark Yellow
510,FLAGLER 1S,-103.0614,39.2814,0.002812448,No Color
374,FLAGSTAFF PULLIAM AP,-111.6664,35.1442,0.005951354,Light Yellow
314,FLAMING GORGE,-109.4117,40.9317,0.007261226,Yellow
772,FLANDREAU,-96.5928,44.0517,0.002600204,No Color
2357,FLATONIA 4SE,-97.0644,29.6339,0.002938276,No Color
906,FLATWILLOW 4 ENE,-108.3133,46.8511,0.006455758,Yellow
1262,FLEMINGTON 5 NNW,-74.8831,40.5631,0.006402212,Yellow
2195,FLETCHER 3 W,-82.5575,35.4267,0.003686429,No Color
834,FLINT BISHOP INTL AP,-83.7494,42.9667,0.004265221,Light Yellow
2256,FLORENCE 8 NE,-79.74,34.2933,0.005742972,Light Yellow
1946,FLORENCE RGNL AP,-79.7239,34.1853,0.003605656,No Color
2429,FLOYDADA,-101.3339,33.985,0.006351864,Yellow
2577,FOLKSTON 9 SW,-82.1278,30.74,0.008634108,Dark Yellow
1018,FOLLETT,-100.1369,36.4328,-7.68E-05,No Color
1529,FOND DU LAC,-88.4533,43.7953,0.001781801,No Color
2241,FORD CITY 4 S DAM,-79.5144,40.7131,0.008368337,Dark Yellow
2649,FORDYCE,-92.3989,33.8228,-0.002017277,No Color
1399,FOREST CITY 2 NNE,-93.6306,43.2844,0.001059681,No Color
257,FOREST GROVE,-123.1025,45.5247,0.001227339,No Color
1727,FOREST LAKE 5NE,-92.9125,45.3397,0.005398097,Light Yellow
610,FORESTBURG 4 NNE,-98.0833,44.0686,0.003191981,No Color
774,FORKS 1 E,-124.3539,47.9558,0.001991276,No Color
768,FORMAN 5 SSE,-97.595,46.0333,0.002717269,No Color
333,FOSSIL,-120.2175,44.9983,0.008712979,Dark Yellow
1045,FOWLERTON,NA,NA,-0.001697735,No Color
646,FOXHOLM 7 N,-101.5697,48.4583,0.001821767,No Color
1155,FRANKFORT 2NE,-86.21,44.6481,0.007234244,Yellow
1379,FRANKFORT DISPOSAL PLT,-86.5067,40.2986,0.00433858,Light Yellow
1053,FRANKLIN 3 NW,-91.5442,29.8233,0.003147249,No Color
1809,FRANKLIN SEWAGE PLT,-86.8686,35.9417,0.002628081,No Color
981,FRANKLINVILLE,-78.4633,42.3297,0.005516564,Light Yellow
1513,FREDERICKSBURG,-98.9089,30.2392,0.005030306,Light Yellow
1014,FREEDOM,-99.1128,36.7647,-0.004425039,No Color
1228,FREEHOLD-MARLBORO,-74.2511,40.3142,0.006160165,Yellow
1932,FREEPORT 2 NW,-95.3808,28.9844,0.00861032,Dark Yellow
2128,FREMONT,-83.1189,41.3331,0.004334059,Light Yellow
