,Station,Longitude,Latitude,Ref. value,Plot Color
1693,EWING,-98.3417,42.2611,-0.00024622,No Color
127,FAIRBANKS INTL AP,-147.8761,64.8039,-7.50E-05,No Color
1416,FAIRBURY 5S,-97.1669,40.0739,0.000536002,No Color
864,FAIRFIELD,-112.0944,40.2703,0.000241904,No Color
1963,FAIRFIELD RADIO WFIW,-88.3264,38.3806,0.000961001,Light Red
2258,FAIRHOPE 2 NE,-87.8808,30.5467,0.000528334,No Color
2159,FAIRMONT,-80.1333,39.4667,0.003213967,Darkest Red
2549,FALFURRIAS,-98.1203,27.1353,0.000500852,No Color
601,FALLON EXP STN,-118.7811,39.4572,0.001153664,Light Red
2075,FALLON NAAS,-118.7167,39.4167,0.000392364,No Color
2706,FALLS CITY 2 SSW,-123.4525,44.8358,-0.013564057,No Color
1364,FALLS CITY BRENNER FLD,-95.5919,40.0803,0.000635115,No Color
765,FALLS VILLAGE,-73.3667,41.95,0.000932332,Light Red
1090,FARGO HECTOR INTL AP,-96.8111,46.9253,0.00267504,Dark Red
2661,FARMINGTON RGNL AP,-108.2292,36.7436,0.000750305,No Color
1791,FARMLAND 5 NNW,-85.1483,40.2539,0.003308031,Darkest Red
1591,FARMVILLE 2 N,-78.3864,37.3264,0.002377112,Red
53,FARSON 5N,-109.4453,42.1867,-0.000705053,No Color
2486,FAULKTON 1 NW,-99.1342,45.0364,0.000440007,No Color
2133,FAYETTEVILLE DRAKE FLD,-94.1694,36.0097,0.001313807,Light Red
2203,FAYETTEVILLE EXP STN,-94.1744,36.1006,0.002599786,Dark Red
1977,FAYETTEVILLE PWC,-78.8583,35.0583,0.00047366,No Color
1802,FAYETTEVILLE WTP,-86.5411,35.15,0.001202486,Light Red
2087,FEDERAL POINT,-81.5389,29.755,0.000839715,No Color
150,FENN RS,-115.5356,46.0931,0.001081125,Light Red
1498,FERGUS FALLS,-96.1172,46.2919,0.000940514,Light Red
485,FERN RIDGE-VENETA,-123.3703,44.0494,-0.001316905,No Color
819,FERNANDINA BEACH,-81.4525,30.6669,0.001576227,Light Red
293,FERRON,-111.1325,39.0875,0.003466489,Darkest Red
1323,FILLMORE,-112.3278,38.9664,0.001049532,Light Red
803,FINDLAY AP,-83.6686,41.0136,0.003289912,Darkest Red
2166,FINDLAY WPCC,-83.6622,41.0461,0.004127444,Darkest Red
969,FIRST CONNECTICUT LAKE,-71.2906,45.09,-0.000272155,No Color
370,FIVE POINTS 5 SSW,-120.1561,36.3642,0.001315264,Light Red
510,FLAGLER 1S,-103.0614,39.2814,0.000855415,No Color
374,FLAGSTAFF PULLIAM AP,-111.6664,35.1442,0.000270522,No Color
314,FLAMING GORGE,-109.4117,40.9317,0.000897686,Light Red
772,FLANDREAU,-96.5928,44.0517,0.000373809,No Color
2357,FLATONIA 4SE,-97.0644,29.6339,0.001129698,Light Red
906,FLATWILLOW 4 ENE,-108.3133,46.8511,0.001101461,Light Red
1262,FLEMINGTON 5 NNW,-74.8831,40.5631,0.003008575,Darkest Red
2195,FLETCHER 3 W,-82.5575,35.4267,0.000111947,No Color
834,FLINT BISHOP INTL AP,-83.7494,42.9667,0.002554817,Dark Red
2256,FLORENCE 8 NE,-79.74,34.2933,0.000556375,No Color
1946,FLORENCE RGNL AP,-79.7239,34.1853,0.001004893,Light Red
2429,FLOYDADA,-101.3339,33.985,0.001557281,Light Red
2577,FOLKSTON 9 SW,-82.1278,30.74,0.001107767,Light Red
1018,FOLLETT,-100.1369,36.4328,0.001487497,Light Red
1529,FOND DU LAC,-88.4533,43.7953,0.001226541,Light Red
2241,FORD CITY 4 S DAM,-79.5144,40.7131,0.001608936,Red
2649,FORDYCE,-92.3989,33.8228,0.000140293,No Color
1399,FOREST CITY 2 NNE,-93.6306,43.2844,0.000806612,No Color
257,FOREST GROVE,-123.1025,45.5247,0.000534997,No Color
1727,FOREST LAKE 5NE,-92.9125,45.3397,0.003760238,Darkest Red
610,FORESTBURG 4 NNE,-98.0833,44.0686,0.000173118,No Color
774,FORKS 1 E,-124.3539,47.9558,0.000477155,No Color
768,FORMAN 5 SSE,-97.595,46.0333,0.00112508,Light Red
333,FOSSIL,-120.2175,44.9983,0.001070779,Light Red
1045,FOWLERTON,NA,NA,-0.000658438,No Color
646,FOXHOLM 7 N,-101.5697,48.4583,-0.001065332,No Color
1155,FRANKFORT 2NE,-86.21,44.6481,0.002643168,Dark Red
1379,FRANKFORT DISPOSAL PLT,-86.5067,40.2986,0.002724827,Dark Red
1053,FRANKLIN 3 NW,-91.5442,29.8233,-3.92E-05,No Color
1809,FRANKLIN SEWAGE PLT,-86.8686,35.9417,9.02E-06,No Color
981,FRANKLINVILLE,-78.4633,42.3297,0.00193664,Red
1513,FREDERICKSBURG,-98.9089,30.2392,0.000446098,No Color
1014,FREEDOM,-99.1128,36.7647,-0.000654549,No Color
1228,FREEHOLD-MARLBORO,-74.2511,40.3142,0.002943717,Darkest Red
1932,FREEPORT 2 NW,-95.3808,28.9844,0.000288245,No Color
2128,FREMONT,-83.1189,41.3331,0.004087222,Darkest Red
113,FRESNO YOSEMITE INTL AP,-119.7194,36.78,0.003906451,Darkest Red
204,FRIANT GOVERNMENT CAMP,-119.7072,36.9969,0.003440291,Darkest Red
1890,FT ASSINNIBOINE,-109.8014,48.4983,0.000531954,No Color
1459,FT ATKINSON,-88.8589,42.905,0.002922331,Dark Red
929,FT BENTON,-110.6608,47.8306,0.000327907,No Color
1261,FT BIDWELL,-120.1575,41.8714,0.001145895,Light Red
1812,FT BRAGG 5 N,-123.7567,39.5092,0.000155361,No Color
317,FT COLLINS,-105.1314,40.6147,0.000582782,No Color
612,FT DODGE 5NNW,-94.2006,42.5836,-0.000710501,No Color
1989,FT DUCHESNE,-109.8611,40.2842,0.001745127,Red
2466,FT GIBSON DAM,-95.2333,35.8667,0.002853497,Dark Red
1311,FT HALL 1 NNE,-112.4133,43.0428,-0.000925514,No Color
994,FT KENT,-68.6136,47.2386,0.000126603,No Color
478,FT LAUDERDALE,-80.2011,26.1019,0.000396412,No Color
1350,FT LEWIS,-108.0514,37.2308,0.000766568,No Color
1828,FT MADISON,-91.3339,40.6222,0.002155462,Red
1410,FT MEADE,-103.4775,44.41,-0.000396247,No Color
454,FT MORGAN,-103.8156,40.26,0.000462614,No Color
331,FT MYERS PAGE FLD AP,-81.8614,26.585,0.000353451,No Color
757,FT PECK PWR PLT,-106.4117,48.0119,0.001314364,Light Red
2182,FT PIERCE,-80.3508,27.4419,8.13E-05,No Color
1597,FT ROBINSON,-103.4617,42.6656,0.002577508,Dark Red
2382,FT SCOTT,-94.7086,37.8428,-0.000525336,No Color
2117,FT SMITH RGNL AP,-94.3625,35.3331,0.002287737,Red
1186,FT STOCKTON,-102.9153,30.9072,0.002421312,Red
596,FT VALLEY,-111.7428,35.2681,0.000123134,No Color
946,FT WAYNE INTL AP,-85.2064,40.9706,0.00269149,Dark Red
2654,FT WORTH NAS,-97.45,32.7667,0.001364752,Light Red
770,FULLERTON 1 ESE,-98.4,46.1581,-0.000170833,No Color
2295,FULTON 3 W,-88.4569,34.2614,0.000352069,No Color
1799,FULTON L&D #13,-90.1544,41.8978,0.001166215,Light Red
2245,GADSDEN,-85.9878,34.0219,0.000953465,Light Red
2004,GAGE AP,-99.7689,36.2967,0.001062848,Light Red
2286,GAINESVILLE LOCK,-88.1342,32.8347,0.000365265,No Color
2148,GALAX RADIO WBRF,-80.9139,36.6633,-5.14E-05,No Color
1547,GALLIPOLIS,-82.1822,38.8203,0.002569942,Dark Red
2385,GANADO,-109.5661,35.7164,0.001287729,Light Red
1361,GARDEN CITY EXP STA,-100.8122,37.9931,0.001374712,Light Red
1234,GARDEN CITY RGNL AP,-100.7247,37.9272,8.78E-05,No Color
24,GARDEN VALLEY,-115.9694,44.1011,1.67E-07,No Color
2463,GARNETT 1 E,-95.2178,38.28,0.000254077,No Color
2072,GASCON,-105.4481,35.8917,0.000893132,Light Red
2200,GASSAWAY,-80.7672,38.665,-8.89E-05,No Color
2124,GASTONIA,-81.1433,35.2656,0.000496754,No Color
970,GATE,-100.0569,36.85,0.000690197,No Color
2439,GATESVILLE,-97.7019,31.4144,-3.78E-05,No Color
2074,GATEWAY,-108.9722,38.6825,-0.000143033,No Color
2183,GATLINBURG 2 SW,-83.5369,35.6878,0.000817675,No Color
684,GAYLORD,-94.2208,44.5564,0.001301747,Light Red
1608,GENEVA,-97.5964,40.5314,0.000228706,No Color
1630,GENOA 2 W,-97.7644,41.4514,4.34E-06,No Color
1479,GENOA DAM 8,-91.2294,43.5706,0.001504034,Light Red
2650,GERLACH,-119.3514,40.655,0.001499895,Light Red
1487,GERMANTOWN,-88.1222,43.2389,0.002475317,Dark Red
832,GETTYSBURG,-99.9403,45.0194,0.001070343,Light Red
1839,GIBSON DAM,-112.7536,47.6017,-0.000433411,No Color
193,GILA BEND,-112.7131,32.9481,0.001914063,Red
287,GILA HOT SPRINGS,-108.2075,33.1975,-9.45E-05,No Color
1338,GILBERT,-92.7147,35.9914,-0.000122688,No Color
1909,GILDFORD,-110.3022,48.5653,0.001001471,Light Red
1564,GILLETTE 4SE,-105.4919,44.2644,0.002418988,Red
2105,GLAD VALLEY 2 W,-101.81,45.4178,0.00221592,Red
1169,GLADWIN,-84.4908,43.9758,0.002279236,Red
2702,GLASGOW #2,-106.6383,48.1925,0.001959393,Red
926,GLASGOW INTL AP,-106.6213,48.2138,0.001438353,Light Red
1654,GLEN ST MARY 1 W,-82.1856,30.2717,0.000187173,No Color
175,GLENBROOK,-119.9411,39.0753,0.001076479,Light Red
1387,GLENDIVE,-104.7183,47.1064,0.001275757,Light Red
28,GLENNVILLE,-118.7006,35.7269,0.000562775,No Color
912,GLENNVILLE 3NW,-81.9522,31.9881,0.000787661,No Color
1377,GLENROCK 5 ESE,-105.7878,42.8267,0.000282944,No Color
928,GLENS FALLS AP,-73.6167,43.35,0.000345358,No Color
1193,GLENS FALLS FARM,-73.6781,43.3247,0.002442916,Red
1994,GLENVILLE,-80.8325,38.9339,0.00039826,No Color
2666,GLENWOOD 2 WNW,-95.4392,45.6583,0.001614966,Red
1955,GLENWOOD SPGS #2,-107.3172,39.5181,0.000991047,Light Red
2489,GOLD BEACH RS,-124.4242,42.4036,-0.000243187,No Color
1865,GOLDBUTTE 7 N,-111.3994,48.9761,0.000459233,No Color
2636,GOLDENDALE,-120.8428,45.8081,0.000367334,No Color
2323,GOLIAD,-97.385,28.6617,0.000330501,No Color
1586,GOODLAND,-101.7,39.3669,0.000735355,No Color
2002,GOODWELL RSCH STN,-101.6181,36.5914,0.000932016,Light Red
1515,GORDON,-91.8047,46.245,0.002085953,Red
2637,GORDON 6N,-102.2036,42.8947,0.001398156,Light Red
1372,GOSHEN 3SW,-85.8825,41.5575,0.002249756,Red
1583,GOTHENBURG,-100.1514,40.9394,0.000312134,No Color
809,GOUVERNEUR 3 NW,-75.5122,44.3539,0.000638647,No Color
568,GOVERNMENT CAMP,-121.7417,45.3014,0.001865214,Red
493,GRACE,-111.7275,42.5872,0.001497183,Light Red
2416,GRAHAM,-98.5669,33.1203,0.001410874,Light Red
2578,GRAN QUIVIRA NATL MON,-106.0931,34.2594,0.000951588,Light Red
2091,GRAND COTEAU,-92.0442,30.4183,0.001033669,Light Red
627,GRAND FORKS INTL AP,-97.1839,47.9428,0.00123338,Light Red
1648,GRAND FORKS UNIV NWS,-97.0981,47.9217,0.000886007,Light Red
1657,GRAND ISLAND AP,-98.3136,40.9611,0.00030595,No Color
1861,GRAND JUNCTION WALKER FLD,-108.54,39.1342,0.000975941,Light Red
534,GRAND LAKE 1 NW,-105.8322,40.2669,0.000406528,No Color
842,GRAND LAKE 6 SSW,-105.8667,40.185,0.000303786,No Color
699,GRAND MEADOW,-92.5644,43.7047,0.000897133,Light Red
2613,GRAND PORTAGE,-89.6908,47.9711,0.001570266,Light Red
1715,GRAND RPDS FOREST LAB,-93.4975,47.2436,0.001874377,Red
1722,GRANDFATHER MTN,-81.8311,36.0956,0.00395584,Darkest Red
56,GRANGEVILLE,-116.1175,45.9414,0.000654396,No Color
18,GRANT GROVE,-118.9631,36.7394,0.002869603,Dark Red
2073,GRANTS MILAN MUNI AP,-107.8992,35.1664,0.001519558,Light Red
394,GRANTS PASS,-123.3236,42.4244,0.001135942,Light Red
1736,GRANTSBURG,-92.6886,45.7728,0.002533016,Dark Red
2125,GRANTSVILLE 1ESE,-81.0844,38.91,-8.61E-05,No Color
2547,GRAPEVINE DAM,-97.0553,32.9506,0.000360417,No Color
512,GRASS RANGE,-108.8031,47.0258,1.17E-05,No Color
101,GRATON,-122.8647,38.4306,-1.77E-05,No Color
1401,GRAVETTE,-94.4481,36.4261,0.001532174,Light Red
742,GRAYLAND,NA,NA,-0.000393406,No Color
950,GREAT BEND,-98.7803,38.3758,-0.000157499,No Color
2714,GREAT FALLS 16ST,-111.2781,47.4883,-0.010863009,No Color
763,GREAT FALLS INTL AP,-111.3822,47.4733,-0.000479475,No Color
1720,GREAT SAND DUNES NM,-105.5119,37.7333,0.001738547,Red
2483,GREELEY,-98.5331,41.5461,-0.000761632,No Color
1074,GREEN BAY,-88.1111,44.4983,0.001379183,Light Red
488,GREEN RIVER,-109.4703,41.5167,0.000887891,Light Red
1790,GREENCASTLE 1 W,-86.8767,39.6439,-0.000426381,No Color
1342,GREENEVILLE EXP STN,-82.8436,36.1056,0.000465085,No Color
2303,GREENPORT PWR HOUSE,-72.3731,41.1019,0.001738633,Red
1678,GREENSBORO WTP,-79.8047,36.0811,0.001443603,Light Red
1195,GREENVILLE KGVL RADIO,-96.0983,33.1678,0.004385728,Darkest Red
1524,GREENVILLE WTP,-84.65,40.1,0.003171995,Darkest Red
565,GREENWOOD LEFLORE AP,-90.0867,33.4964,0.000766159,No Color
1638,GREGORY,-99.4339,43.2356,0.000694151,No Color
2290,GRENADA,-89.8136,33.7608,-0.000269595,No Color
2409,GRENVILLE,-103.6192,36.5939,0.002032945,Red
1882,GRIGGSVILLE,-90.7086,39.7378,0.000233477,No Color
1907,GRINNELL 3 SW,-92.7489,41.7203,0.001228846,Light Red
432,GRIZZLY,-120.9389,44.5175,0.000379863,No Color
1135,GROSSE POINTE FARMS,-82.8892,42.4078,0.000904796,Light Red
1,GROUSE,-113.5472,43.7186,0.001638336,Red
621,GRUNDY CTR,-92.7594,42.3647,0.002599775,Dark Red
2500,GUAM INTL AP,144.7961,13.4836,0.002638937,Dark Red
2568,GUAYAMA 2E,-66.0875,17.9783,0.000274134,No Color
1043,GULKANA AP,-145.4589,62.1592,0.000111572,No Color
1748,GULL LAKE DAM,-94.3608,46.4119,0.001183733,Light Red
1674,GULL LK BIOLOGICAL STN,-85.3828,42.3833,0.003941322,Darkest Red
86,GUNNISON 3SW,-106.9672,38.5253,0.000311465,No Color
2553,GUNTERSVILLE,-86.3297,34.3344,-0.000257201,No Color
2597,GURABO SUBSTN,-65.9922,18.2583,0.000650849,No Color
1192,GUSTAVUS,-135.7089,58.4111,-0.002129022,No Color
2363,GUTHRIE 5S,-97.395,35.8161,0.00111907,Light Red
777,GUTHRIE CTR,-94.4972,41.6686,0.001316411,Light Red
1509,GUTTENBERG L&D 10,-91.0958,42.7858,0.001532173,Light Red
2080,HACHITA,-108.3247,31.9175,0.000121761,No Color
2582,HACKBERRY 8 SSW,-93.4019,29.8894,4.86E-05,No Color
1676,HAIWEE,-117.9528,36.1389,0.001433127,Light Red
875,HALE LOUD DAM,-83.7217,44.4633,0.002500509,Dark Red
743,HALEAKALA RS 338,NA,NA,0.000966924,Light Red
2266,HALEYVILLE,-87.6353,34.2314,0.002832933,Dark Red
447,HALF MOON BAY,-122.4433,37.4725,0.00033546,No Color
225,HALFWAY,-117.1094,44.8772,0.000476798,No Color
2535,HALLETTSVILLE 2 N,-96.9397,29.4706,0.00040354,No Color
1550,HALLOCK,-96.9406,48.7714,-0.001212171,No Color
2699,HAMBURG,-75.9914,40.5511,0.002478354,Dark Red
2468,HAMER 4 NW,-112.2642,43.9664,0.00086932,Light Red
1356,HAMILTON 2W,-94.0347,39.7425,-0.000686709,No Color
1873,HAMLET,-79.6922,34.8872,0.001280772,Light Red
1677,HAMLIN,-82.1114,38.2794,0.001581296,Light Red
1218,HAMMONTON 1 NE,-74.8072,39.6442,0.002601432,Dark Red
2548,HANA AP 355,-156.0153,20.7947,0.00068611,No Color
715,HANCOCK EXP FARM,-89.5358,44.1186,0.002508727,Dark Red
1536,HANCOCK HOUGHTON CO AP,-88.4889,47.1686,0.001906955,Red
188,HANFORD 1 S,-119.6369,36.3158,0.003615876,Darkest Red
1640,HANNIBAL WTR WKS,-91.3719,39.7233,0.002225829,Red
103,HAPPY CAMP RS,NA,NA,-0.000657577,No Color
895,HARBOR BEACH 1 SSE,-82.6428,43.8322,0.000700441,No Color
1447,HARDIN,-107.6092,45.7317,0.00082494,No Color
2368,HARLAN 1ESE,-95.2875,41.6403,0.000879176,Light Red
1025,HARLINGEN,-97.6728,26.2028,0.000824435,No Color
553,HARLOWTON,-109.8311,46.4328,0.000127481,No Color
1352,HARRISBURG,-88.5244,37.7408,0.001739244,Red
1315,HARRISBURG CPTL CY AP,-76.8514,40.2172,0.000865842,Light Red
2237,HARRISON BOONE CO AP,-93.1567,36.2667,0.00171213,Red
511,HART 3 WSW,-86.4239,43.6747,9.55E-05,No Color
115,HART MTN REFUGE,-119.6556,42.5483,0.00164271,Red
920,HARTFORD 2 W,-88.4114,43.3311,0.001324807,Light Red
806,HARTFORD BRADLEY INTL AP,-72.6825,41.9381,0.00189498,Red
1233,HARTFORD BRAINARD FLD,-72.6506,41.7361,0.002740327,Dark Red
1153,HARTFORD CITY 4 ESE,-85.2892,40.4356,0.005453615,Darkest Red
613,HARTINGTON,-97.2608,42.6167,-0.000534487,No Color
145,HARTLINE,-119.1111,47.6856,0.001749352,Red
2190,HARTWELL,-82.93,34.3519,0.00010817,No Color
2380,HASKELL,-99.7456,33.1578,0.000151877,No Color
2572,HASTINGS 4N,-98.3836,40.6472,0.00044261,No Color
146,HAT CREEK,-121.5433,40.9317,0.000611103,No Color
2301,HATTIESBURG 5SW,-89.3392,31.2547,0.00066169,No Color
62,HATTON 9 SE,NA,NA,0.001015919,Light Red
75,HAUGAN 1 W,-115.4225,47.3889,-5.60E-05,No Color
1009,HAVERHILL,-71.0603,42.7594,-2.89E-05,No Color
410,HAWAII VOL NP HQ 54,-155.2561,19.4297,0.000691901,No Color
641,HAWARDEN,-96.485,43.0031,7.14E-05,No Color
1906,HAWKINSVILLE,-83.4681,32.2842,0.000267486,No Color
755,HAWLEY 1 E,-75.1653,41.4764,0.001769636,Red
45,HAYDEN,-107.2547,40.4928,0.001209241,Light Red
1662,HAYES CENTER 1NW,-101.0344,40.5233,0.001408709,Light Red
66,HAYFIELD PUMPING PLT,-115.6289,33.7044,0.000410156,No Color
1324,HAYS 1 S,-99.3358,38.8586,0.001173037,Light Red
2242,HEADLAND,-85.3397,31.3625,0.000163341,No Color
34,HEADWORKS PORTLAND WTR,-122.1547,45.4486,0.000266863,No Color
1182,HEALDTON 3 E,-97.4203,34.2333,2.49E-05,No Color
524,HEBER BLACK MESA RS,-110.5581,34.3925,-6.85E-05,No Color
295,HEBGEN DAM,-111.3392,44.8667,-2.72E-05,No Color
1796,HEFLIN,-85.6006,33.6483,0.000886293,Light Red
2033,HELEN,-83.7261,34.6997,0.000744904,No Color
1017,HELENA 1 SSE,-98.2661,36.5381,0.001350466,Light Red
841,HELENA RGNL AP,-111.9636,46.6056,0.001056294,Light Red
1154,HEMLOCK,-77.6083,42.7742,0.001592121,Red
2383,HENDERSON,-94.7964,32.1808,0.001052888,Light Red
1649,HENDERSON 2 NNW,-78.4119,36.3481,-0.00056307,No Color
2292,HENDERSON 8 SSW,-87.6456,37.7558,0.001271151,Light Red
1998,HENDERSONVILLE 1 NE,-82.4492,35.3297,0.00083876,No Color
230,HENSHAW DAM,-116.7614,33.2372,0.000277111,No Color
408,HEPPNER,-119.5639,45.3653,0.002039115,Red
2395,HEREFORD,-102.4003,34.8172,0.00183765,Red
1006,HERINGTON,-96.9494,38.6656,-0.000368543,No Color
558,HERMISTON 1 SE,-119.2636,45.8289,1.90E-05,No Color
2,HERMIT 7 ESE,-107.1097,37.7717,0.00094846,Light Red
2212,HERNANDO,-90.0103,34.8039,0.000758787,No Color
886,HERON 2 NW,-116.0014,48.08,0.000480492,No Color
474,HESPERIA 4 WNW,-86.1056,43.5908,0.001490142,Light Red
352,HIALEAH,-80.2858,25.8175,0.000410839,No Color
528,HICKORY FAA AP,-81.3819,35.7425,0.001498739,Light Red
1423,HICKORY FLAT,-89.1911,34.6189,-0.000771595,No Color
1776,HIGH POINT,-79.9722,35.9672,0.001003853,Light Red
1149,HIGH SPRINGS,-82.5972,29.8286,0.000436563,No Color
2524,HIGHLANDS,-83.1983,35.0567,-0.000504746,No Color
1688,HIGHMORE 1 W,-99.455,44.5222,0.000302271,No Color
1221,HIGHTSTOWN 2 W,-74.5642,40.265,0.002412223,Red
1593,HILL CITY MUNI AP,-99.8297,39.3756,0.001127059,Light Red
648,HILLSBORO 3 N,-97.0664,47.4389,0.001458868,Light Red
915,HILLSDALE,-84.6411,41.9353,0.002467398,Red
813,HILO INTL AP,-155.0531,19.7192,6.96E-05,No Color
143,HIRAM,-81.0133,41.3072,-0.00096929,No Color
2369,HOBART MUNI AP,-99.0525,34.9894,0.001903632,Red
2426,HOBBS,-103.1314,32.7264,0.00201789,Red
1755,HOGSETT R.C. BYRD DAM,-82.1836,38.6844,0.001314526,Light Red
656,HOLCOMBE,-91.1269,45.2236,0.000130556,No Color
1559,HOLDREGE,-99.3803,40.4517,-0.000459146,No Color
1971,HOLLAND 1 E,-76.7683,36.6831,0.001441004,Light Red
870,HOLLAND WTP,-86.205,42.7989,0.002636526,Dark Red
1253,HOLLY,-102.1317,38.0517,-0.000400198,No Color
2109,HOLTER DAM,-112.0122,46.9914,0.0010175,Light Red
2372,HOLTON,-95.755,39.4578,0.000193862,No Color
1959,HOMER 1N,-93.0625,32.81,0.000160553,No Color
8,HOMER AP,-151.4908,59.6419,0.000919473,Light Red
2257,HOMERVILLE 5 N,-82.8003,31.0767,-0.000647924,No Color
2655,HONDO,-99.1383,29.3364,0.000409323,No Color
891,HONOLULU INTL AP,-157.9294,21.3239,-0.000191221,No Color
214,HOOD RIVER EXP STN,-121.5175,45.6847,0.00035377,No Color
1247,HOOKER,-101.2103,36.865,0.000503427,No Color
1942,HOOPESTON,-87.685,40.4664,0.003688952,Darkest Red
2135,HOPE 3 NE,-93.5561,33.7089,0.000290112,No Color
1855,HOPKINSVILLE,-87.5206,36.8492,-0.00024036,No Color
1476,HOQUIAM BOWERMAN AP,-123.9303,46.9728,-5.82E-05,No Color
2436,HORDS CREEK DAM,-99.5606,31.8456,0.00070278,No Color
1298,HORTON,-95.52,39.6678,-6.99E-05,No Color
1629,HOT SPRINGS,-79.8317,37.9969,0.001183275,Light Red
2330,HOT SPRINGS 1 NNE,-93.0486,34.5128,-9.24E-05,No Color
576,HOUGHTON LAKE 6 WSW,-84.8922,44.3119,0.001106954,Light Red
1024,HOULTON INTL AP,-67.7928,46.1236,0.00096094,Light Red
1081,HOUMA,-90.8161,29.6408,0.001324741,Light Red
1048,HOUSTON HOBBY AP,-95.2819,29.6381,0.000752276,No Color
1974,HOVENWEEP NM,-109.075,37.3858,0.000994496,Light Red
1668,HOWARD,-97.5242,44.0122,-0.00035893,No Color
1768,HOXIE,-100.4397,39.3533,-0.001078998,No Color
1231,HUDSON COR.FACILITY,-73.8,42.25,0.003240605,Darkest Red
2101,HUGOTON,-101.34,37.1639,-0.000966987,No Color
1138,HULAH DAM,-96.1,36.9167,0.001039173,Light Red
2659,HULETT,-104.6028,44.6856,0.000267999,No Color
536,HUNGRY HORSE DAM,-114.0217,48.3425,0.00059317,No Color
236,HUNTINGTON,-117.255,44.3564,-0.000423396,No Color
340,HUNTLEY EXP STN,-108.2444,45.9228,0.001015393,Light Red
1714,HUNTSVILLE INTL AP,-86.7861,34.6439,0.001586742,Light Red
1131,HURON RGNL AP,-98.2231,44.3981,0.000693773,No Color
1519,HUTCHINSON 10 SW,-98.0297,37.9311,0.000588105,No Color
1827,HYSHAM,-107.2278,46.2942,-4.25E-06,No Color
750,HYSHAM 25 SSE,-107.1375,45.9353,-0.000712556,No Color
2541,IBAPAH,-113.9886,40.0378,0.000533819,No Color
14,ICE HARBOR DAM,-118.8786,46.2447,-0.000778181,No Color
2038,IDABEL,-94.8278,33.9336,-0.000239581,No Color
21,IDAHO CITY,-115.8319,43.8383,0.000776493,No Color
1288,IDAHO FALLS - KIFI,-112.0125,43.5139,0.00086802,Light Red
1408,IDAHO FALLS 46 W,-112.9422,43.5317,0.000583059,No Color
1318,IDAHO FALLS FANNING FLD,-112.0672,43.5164,-0.000466762,No Color
151,IDYLLWILD FIRE DEPT,-116.7067,33.7572,0.001200652,Light Red
409,ILIAMNA AP,-154.9089,59.7494,0.001725014,Red
243,IMLAY,-118.1631,40.6564,-0.000389595,No Color
422,IMPERIAL BEACH REAM FLD NAS,-117.1167,32.5667,0.001214017,Light Red
2647,IMPERIAL MUNI AP,-101.62,40.51,0.001201329,Light Red
2287,INDEPENDENCE 1W,-89.8214,34.6989,0.000838294,No Color
1535,INDIAN LAKE 2SW,-74.2692,43.755,0.001467617,Light Red
1205,INDIAN MILLS 2 W,-74.7883,39.8144,0.002289542,Red
1578,INDIANA 3 SE,-79.1186,40.5972,0.00122932,Light Red
1355,INDIANAPOLIS,-86.2803,39.7075,0.00341195,Darkest Red
1819,INDIANAPOLIS SE SIDE,-86.0678,39.7164,0.000486096,No Color
1424,INDIANOLA 2W,-93.6481,41.3656,0.0005923,No Color
2061,INDIO FIRE STN,-116.2153,33.7086,0.00479132,Darkest Red
844,INGOMAR 14 NE,-107.2078,46.7392,0.000724424,No Color
942,INTERIOR 3 NE,-101.9414,43.7483,0.001281696,Light Red
1111,INTL FALLS INTL AP,-93.3981,48.5614,0.000795319,No Color
1216,INVERNESS 3 SE,-82.3125,28.8028,-0.000848041,No Color
2381,IOLA 1 W,-95.4242,37.9233,-0.000774576,No Color
1765,IONIA 2SSW,-85.0778,42.9531,0.001589797,Red
1451,IOWA CITY,-91.505,41.6092,0.002347324,Red
629,IOWA FALLS,-93.2536,42.5189,0.000238899,No Color
630,IPSWICH,-99.0383,45.4478,9.25E-05,No Color
712,IRON MT KINGSFORD WWTP,-88.0842,45.7858,0.001453244,Light Red
233,IRON MTN,-115.1219,34.1472,0.001451662,Light Red
1075,IRONWOOD,-90.1892,46.4656,0.001985742,Red
2066,ISABELA SUBSTN,-67.0525,18.4653,0.000514109,No Color
702,ITASCA UNIV OF MINN,-95.1919,47.2256,0.00163189,Red
978,ITHACA CORNELL UNIV,-76.4492,42.4492,0.002428219,Red
972,JACKMAN,-70.2583,45.6275,0.00238881,Red
1306,JACKSBORO,-98.1561,33.2206,0.000626777,No Color
1675,JACKSON 3 NW,-82.7078,39.08,0.002847522,Dark Red
2225,JACKSON EXP STN,-88.8456,35.6214,0.001322116,Light Red
1924,JACKSON MCKELLAR AP,-88.9167,35.5931,-0.000254205,No Color
1707,JACKSON REYNOLDS FLD,-84.4667,42.2667,0.00093841,Light Red
1991,JACKSON SPRINGS 5 WNW,-79.6772,35.1858,0.000983338,Light Red
2036,JACKSONVILLE,-81.7019,30.4844,0.000209961,No Color
876,JACKSONVILLE 2E,-90.2153,39.7353,0.002275227,Red
364,JACKSONVILLE BEACH,-81.3928,30.2875,0.000573316,No Color
481,JACKSONVILLE NAS,-81.6667,30.2333,0.001534543,Light Red
1098,JAL,-103.1872,32.1103,0.000467041,No Color
